ItemID,Weight,Value
186,28,469.98
187,8,878.26
188,19,482.84
189,69,371.45
190,44,901.73
191,35,910.88
192,9,229.57
193,6,580.36
194,84,597.17
195,77,939.2
196,97,897.37
197,64,555.26
198,15,182.89
199,85,207.64
200,5,176.2
201,4,806.99
202,57,812.68
203,18,298.71
204,57,352.0
205,79,262.83
206,95,599.85
207,87,468.72
208,22,682.55
209,90,108.57
210,65,487.48
211,100,688.0
212,46,872.89
213,19,341.15
214,23,330.35
215,99,599.52
216,10,715.92
217,86,260.35
218,24,618.74
219,94,711.41
220,83,754.98
221,81,120.02
222,31,838.1
223,57,457.07
224,95,119.19
225,19,164.79
226,36,110.64
227,73,707.5
228,96,267.99
229,44,234.75
230,25,866.5
231,80,804.64
232,79,195.24
233,31,602.34
234,55,742.28
235,80,924.29
236,54,707.74
237,35,105.45
238,71,557.89
239,55,521.4
240,8,979.68
241,87,204.4
242,50,429.1
243,89,937.06
244,60,926.26
245,29,239.2
246,35,649.74
247,20,973.7
248,90,131.24
249,77,302.38
250,72,712.95
251,37,232.19
252,72,978.09
253,4,339.26
254,81,338.54
255,63,262.59
256,42,246.09
257,64,337.61
258,50,581.54
259,28,322.78
260,87,600.53
261,54,282.73
262,92,804.02
263,21,334.73
264,75,238.15
265,3,225.55
266,16,348.76
267,78,208.26
268,68,801.42
269,5,912.67
270,77,902.9
271,84,177.0
272,27,380.18
273,86,106.39
274,30,499.72
275,62,244.45
276,81,574.77
277,54,455.34
278,5,689.75
279,2,271.76
280,95,432.69
281,23,126.92
282,89,971.23
283,7,769.85
284,87,806.12
285,89,144.63
286,72,823.78
287,8,433.48
288,67,269.49
289,83,650.0
290,5,702.91
291,49,388.78
292,76,288.87
293,93,363.5
294,4,977.85
295,26,808.17
296,75,829.57
297,68,980.57
298,29,140.77
299,9,254.62
300,52,596.62
301,52,442.07
302,27,706.98
303,51,895.53
304,17,947.09
305,68,309.02
306,57,703.75
307,15,181.19
308,1,524.24
309,21,467.36
310,39,131.67
311,24,700.62
312,23,875.43
313,10,957.56
314,40,624.84
315,50,299.79
316,26,300.5
317,82,498.74
318,4,499.64
319,98,815.95
320,81,140.5
321,66,114.39
322,37,725.22
323,27,965.81
324,20,391.1
325,93,321.72
326,33,278.78
327,97,954.81
328,40,589.14
329,47,722.4
330,54,616.83
331,92,815.41
332,21,766.53
333,18,777.34
334,73,254.42
335,29,682.49
336,66,404.51
337,18,218.32
338,3,810.63
339,90,193.6
340,71,337.56
341,79,810.03
342,22,413.91
343,89,867.49
344,19,650.99
345,16,468.8
346,37,626.11
347,62,684.88
348,50,703.57
349,25,139.99
350,99,865.37
351,27,734.99
352,71,519.65
353,61,533.26
354,22,179.41
355,33,253.11
356,25,519.52
357,22,137.01
358,100,295.18
359,16,777.39
360,66,576.99
361,21,824.06
362,95,526.47
363,38,572.96
364,93,903.91
365,63,601.18
366,1,395.89
367,17,468.18
368,74,821.12
369,31,176.36
370,89,371.77
371,23,627.42
372,19,168.63
373,30,216.81
374,72,246.15
375,48,576.6
376,6,978.33
377,75,137.97
378,35,258.26
379,58,666.91
380,82,909.91
381,2,656.65
382,96,282.56
383,78,260.03
384,74,689.95
385,12,231.34
386,69,532.14
387,15,683.84
388,12,556.92
389,99,314.72
390,19,965.77
391,97,163.92
392,16,900.45
393,65,653.12
394,47,590.56
395,11,916.26
396,2,986.48
397,7,421.45
398,75,146.42
399,13,526.7
400,69,391.09
401,53,904.47
402,88,373.41
403,7,475.51
404,37,740.97
405,6,190.59
406,84,187.05
407,63,882.34
408,68,253.17
409,62,151.41
410,71,790.72
411,36,874.25
412,64,550.48
413,50,215.59
414,10,671.21
415,60,178.49
416,55,295.75
417,39,699.0
418,74,465.16
419,99,700.24
420,61,834.18
421,76,953.36
422,11,144.93
423,5,199.03
424,77,222.0
425,54,853.31
426,2,402.69
427,15,883.11
428,10,794.41
429,66,829.15
430,67,848.64
431,99,454.82
432,58,362.28
433,60,271.96
434,95,780.7
435,30,873.43
436,44,347.36
437,72,146.85
438,18,273.41
439,46,702.52
440,11,185.68
441,95,460.56
442,29,611.99
443,67,392.5
444,59,120.58
445,50,704.65
446,69,414.56
447,9,780.49
448,46,194.57
449,76,857.4
450,53,990.94
451,7,841.92
452,99,880.74
453,89,734.26
454,79,680.17
455,32,742.18
456,38,210.87
457,90,895.17
458,52,616.94
459,82,168.56
460,59,134.91
461,29,781.73
462,16,215.65
463,97,870.92
464,28,653.12
465,58,103.18
466,36,314.41
467,66,222.97
468,38,469.91
469,38,822.66
470,58,765.18
471,9,380.61
472,90,972.58
473,3,779.12
474,34,520.35
475,32,243.41
476,36,946.91
477,67,400.59
478,63,106.83
479,27,323.17
480,52,391.5
481,74,919.93
482,32,747.58
483,100,254.27
484,27,664.57
485,21,314.09
486,96,827.92
487,54,278.74
488,55,623.42
489,79,824.56
490,74,492.08
491,46,832.42
492,7,476.57
493,11,589.91
494,34,815.28
495,74,544.01
496,99,817.39
497,100,394.67
498,16,774.32
499,9,810.76
500,59,318.03
501,5,106.6
502,56,225.97
503,40,467.64
504,86,153.91
505,49,787.23
506,30,511.01
507,99,936.91
508,10,970.29
509,32,982.57
510,89,299.94
511,13,341.31
512,58,632.12
513,83,798.09
514,55,567.74
515,25,790.1
516,6,951.96
517,52,770.96
518,39,261.66
519,41,442.1
520,85,638.11
521,63,965.2
522,35,628.72
523,75,309.91
524,15,669.47
525,5,299.83
526,6,907.93
527,41,601.71
528,10,261.66
529,41,748.16
530,33,572.6
531,22,568.34
532,54,728.44
533,30,911.54
534,26,369.94
535,84,306.21
536,32,879.81
537,65,186.3
538,81,793.61
539,82,360.51
540,47,635.77
541,72,491.97
542,97,448.3
543,29,410.7
544,72,424.59
545,68,888.39
546,13,949.05
547,87,365.68
548,67,212.19
549,65,561.02
550,59,418.71
551,88,868.98
552,82,857.03
553,73,667.41
554,27,354.5
555,94,937.03
556,66,963.14
557,7,336.27
558,48,314.22
559,99,881.98
560,45,650.61
561,89,918.93
562,16,123.09
563,62,626.62
564,64,353.61
565,61,835.68
566,84,842.54
567,77,952.62
568,27,321.92
569,23,479.49
570,64,211.04
571,3,574.89
572,32,619.53
573,11,176.82
574,90,684.65
575,16,317.48
576,61,571.41
577,7,451.24
578,36,798.9
579,93,982.36
580,49,902.57
581,64,299.31
582,18,212.66
583,46,987.87
584,84,157.27
585,63,519.52
586,14,880.11
587,37,860.69
588,91,394.01
589,65,630.81
590,94,279.53
591,52,494.54
592,30,181.68
593,99,356.13
594,36,281.99
595,16,716.31
596,37,552.95
597,41,387.37
598,74,309.0
599,13,873.79
600,34,774.22
601,67,292.69
602,24,183.79
603,91,710.33
604,11,553.56
605,65,128.37
606,65,851.18
607,42,271.59
608,79,297.4
609,80,769.83
610,6,197.61
611,84,625.65
612,41,432.52
613,61,310.44
614,87,184.58
615,51,563.64
616,51,804.94
617,24,880.07
618,45,848.36
619,76,184.7
620,87,399.77
621,21,304.28
622,5,715.35
623,56,864.64
624,48,934.53
625,50,624.65
626,58,431.99
627,47,198.6
628,64,397.76
629,76,793.48
630,36,906.77
631,67,707.95
632,91,249.97
633,77,657.07
634,11,136.24
635,14,616.49
636,90,487.38
637,48,307.68
638,75,111.57
639,10,581.59
640,73,891.31
641,32,192.43
642,67,595.03
643,43,819.04
644,68,970.63
645,41,235.57
646,74,397.27
647,21,219.83
648,49,177.2
649,54,836.04
650,29,222.4
651,64,666.14
652,13,557.73
653,55,854.35
654,80,720.33
655,60,298.8
656,96,830.81
657,97,837.96
658,94,604.47
659,63,819.55
660,47,972.33
661,18,907.93
662,31,112.38
663,69,748.45
664,53,204.11
665,90,285.8
666,31,124.96
667,35,432.34
668,80,199.74
669,34,862.18
670,23,965.16
671,33,783.49
672,84,248.72
673,60,372.18
674,87,664.07
675,51,129.14
676,68,454.95
677,68,713.62
678,96,921.59
679,66,982.35
680,88,653.55
681,4,853.21
682,1,287.27
683,22,668.17
684,92,549.98
685,4,185.68
686,66,921.76
687,51,620.68
688,76,517.47
689,89,404.18
690,17,582.49
691,79,981.11
692,99,814.56
693,27,898.51
694,90,127.49
695,61,466.09
696,26,797.74
697,89,688.5
698,31,829.55
699,91,638.38
700,68,434.01
701,9,452.14
702,69,509.14
703,45,149.09
704,10,266.31
705,96,636.42
706,23,825.59
707,7,838.31
708,66,495.74
709,6,327.11
710,98,774.97
711,1,249.69
712,46,865.22
713,26,376.4
714,33,648.49
715,33,818.5
716,6,170.68
717,79,756.38
718,6,195.21
719,69,750.1
720,45,750.21
721,32,592.52
722,24,858.41
723,6,293.48
724,15,222.2
725,68,449.14
726,21,978.58
727,42,460.8
728,32,785.6
729,10,604.99
730,22,915.43
731,4,950.58
732,35,419.99
733,97,882.2
734,39,273.84
735,97,307.74
736,4,687.44
737,29,387.57
738,58,961.45
739,99,340.54
740,29,197.14
741,26,579.14
742,81,144.6
743,24,102.42
744,80,671.53
745,55,119.71
746,68,779.86
747,21,914.79
748,30,554.82
749,86,384.34
750,3,231.26
751,40,201.31
752,13,118.04
753,32,148.14
754,11,514.38
755,65,432.71
756,10,959.83
757,73,679.64
758,57,410.86
759,3,625.71
760,58,535.58
761,92,413.24
762,82,296.08
763,90,875.11
764,30,586.72
765,58,653.75
766,32,281.4
767,85,943.39
768,42,724.19
769,10,911.95
770,86,747.22
771,15,242.68
772,7,160.25
773,86,894.41
774,86,408.95
775,75,632.05
776,69,363.91
777,54,296.95
778,59,672.62
779,60,417.93
780,62,358.39
781,98,271.38
782,19,817.3
783,98,108.4
784,9,380.01
785,6,889.21
786,95,475.43
787,57,104.65
788,9,600.95
789,2,699.34
790,82,925.08
791,24,984.47
792,83,803.97
793,69,835.73
794,95,980.21
795,85,572.31
796,34,911.46
797,33,547.73
798,13,731.0
799,47,635.55
800,33,917.56
801,33,849.25
802,14,588.34
803,98,269.28
804,73,770.83
805,92,716.22
806,57,572.19
807,30,655.26
808,92,339.13
809,18,631.8
810,28,530.23
811,34,817.49
812,3,543.19
813,59,868.67
814,94,737.22
815,75,658.54
816,14,126.84
817,63,233.02
818,27,913.71
819,77,645.53
820,42,125.87
821,19,674.75
822,60,260.07
823,58,640.43
824,53,387.19
825,65,571.5
826,11,428.98
827,55,935.39
828,9,563.15
829,43,722.31
830,70,433.68
831,55,765.25
832,95,970.13
833,14,447.43
834,56,921.21
835,22,617.94
836,86,466.49
837,61,629.48
838,8,905.88
839,97,554.64
840,33,452.69
841,66,597.96
842,12,571.97
843,14,464.09
844,26,822.78
845,51,926.84
846,32,943.23
847,79,433.55
848,90,784.58
849,90,124.61
850,16,205.53
851,96,498.53
852,85,509.1
853,68,713.28
854,59,567.26
855,11,112.14
856,3,160.26
857,2,605.96
858,87,230.27
859,22,414.91
860,24,484.33
861,70,905.6
862,78,249.07
863,19,227.12
864,17,530.52
865,8,660.07
866,87,463.6
867,95,816.62
868,16,473.97
869,55,157.01
870,62,843.23
871,84,309.52
872,38,606.88
873,33,227.3
874,50,591.08
875,54,609.32
876,64,710.53
877,100,562.86
878,58,650.47
879,39,861.62
880,65,161.23
881,36,960.98
882,82,946.42
883,90,940.5
884,40,706.41
885,47,311.99
886,76,214.58
887,10,552.75
888,96,110.07
889,33,318.8
890,29,315.8
891,69,775.98
892,14,683.68
893,76,605.63
894,87,782.27
895,17,239.8
896,22,792.48
897,1,122.59
898,14,701.11
899,23,720.55
900,14,801.9
901,54,229.45
902,32,988.13
903,81,352.49
904,47,140.72
905,100,765.8
906,43,225.82
907,75,875.67
908,99,496.39
909,84,837.11
910,19,323.46
911,31,876.03
912,79,584.79
913,46,422.22
914,73,796.29
915,93,479.08
916,68,403.98
917,35,555.69
918,91,636.77
919,14,126.38
920,4,247.2
921,86,412.59
922,18,550.31
923,17,874.21
924,1,228.76
925,16,609.83
926,34,720.8
927,36,465.97
928,53,427.1
929,71,141.93
930,99,767.4
931,52,725.32
932,29,586.98
933,68,774.52
934,49,856.81
935,80,270.38
936,6,743.87
937,17,624.5
938,73,369.21
939,88,121.28
940,97,927.1
941,62,286.84
942,93,422.74
943,49,613.66
944,95,780.49
945,98,487.57
946,63,435.79
947,91,952.18
948,64,386.7
949,6,416.85
950,96,335.96
951,40,578.26
952,96,371.85
953,48,683.67
954,83,491.41
955,32,270.63
956,13,209.04
957,34,183.03
958,44,530.65
959,8,934.84
960,100,147.07
961,66,495.84
962,49,288.54
963,63,920.68
964,24,680.69
965,21,846.28
966,45,535.77
967,6,660.3
968,84,845.14
969,67,319.82
970,2,494.3
971,33,967.69
972,92,231.4
973,24,896.55
974,24,864.92
975,4,664.45
976,78,356.77
977,41,903.31
978,78,212.92
979,28,793.56
980,74,511.13
981,7,119.12
982,78,470.72
983,19,486.18
984,98,782.55
985,68,449.73
986,79,753.83
987,72,843.41
988,35,689.13
989,21,373.1
990,95,449.76
991,7,105.47
992,83,450.11
993,86,468.79
994,36,193.74
995,81,121.71
996,37,950.34
997,45,272.46
998,90,727.25
999,90,951.83
1000,73,243.37
1001,17,384.99
1002,42,244.25
1003,83,342.46
1004,52,706.38
1005,38,257.78
1006,80,461.71
1007,90,844.93
1008,72,878.3
1009,66,409.09
1010,63,294.73
1011,12,561.86
1012,43,198.0
1013,83,820.27
1014,35,744.92
1015,94,646.26
1016,12,906.14
1017,24,562.0
1018,46,967.36
1019,85,397.88
1020,21,591.71
1021,18,683.78
1022,87,191.61
1023,22,162.79
1024,74,670.35
1025,3,404.95
1026,16,183.42
1027,72,403.33
1028,89,385.15
1029,25,243.92
1030,53,221.01
1031,47,506.89
1032,5,978.74
1033,90,838.18
1034,72,461.91
1035,55,875.48
1036,41,659.15
1037,8,987.47
1038,18,721.11
1039,10,966.59
1040,13,998.52
1041,94,191.9
1042,22,843.83
1043,83,719.0
1044,77,654.77
1045,10,733.05
1046,6,881.49
1047,18,910.24
1048,6,376.91
1049,32,832.05
1050,92,349.81
1051,84,341.36
1052,56,896.8
1053,62,547.04
1054,70,774.91
1055,62,180.43
1056,85,123.72
1057,83,612.79
1058,56,993.37
1059,79,954.18
1060,13,145.07
1061,12,969.1
1062,1,991.05
1063,7,266.7
1064,87,746.28
1065,86,575.42
1066,25,451.82
1067,93,301.75
1068,32,976.24
1069,63,728.23
1070,43,621.76
1071,91,868.21
1072,66,781.61
1073,23,609.84
1074,85,302.99
1075,92,794.33
1076,98,648.34
1077,94,310.02
1078,74,857.43
1079,51,168.77
1080,61,469.66
1081,9,481.05
1082,68,938.29
1083,15,607.5
1084,88,592.87
1085,55,421.48
1086,13,404.54
1087,62,284.22
1088,94,861.25
1089,92,755.94
1090,23,925.71
1091,44,367.22
1092,37,434.37
1093,34,153.2
1094,8,925.77
1095,45,860.43
1096,62,431.93
1097,9,729.6
1098,52,737.75
1099,41,970.68
1100,51,941.6
1101,36,761.0
1102,50,797.36
1103,85,238.02
1104,95,482.09
1105,65,726.17
1106,58,302.4
1107,16,329.41
1108,4,844.94
1109,25,786.45
1110,35,509.6
1111,86,262.68
1112,34,151.71
1113,78,410.68
1114,51,823.83
1115,31,413.71
1116,33,712.93
1117,85,986.66
1118,27,318.21
1119,52,646.77
1120,41,347.09
1121,18,482.16
1122,99,833.46
1123,92,698.91
1124,7,874.41
1125,34,496.36
1126,57,301.77
1127,4,745.69
1128,30,299.01
1129,83,395.42
1130,28,252.49
1131,48,775.94
1132,65,429.96
1133,10,158.53
1134,76,512.4
1135,92,107.6
1136,51,815.04
1137,49,114.91
1138,92,884.07
1139,33,719.51
1140,85,555.83
1141,30,546.26
1142,26,117.63
1143,95,812.89
1144,62,332.1
1145,88,514.83
1146,51,134.44
1147,52,322.52
1148,23,535.34
1149,69,139.01
1150,68,404.83
1151,69,112.13
1152,60,895.01
1153,90,742.77
1154,87,842.5
1155,73,779.18
1156,83,728.17
1157,1,190.48
1158,54,429.26
1159,97,324.75
1160,92,953.85
1161,89,856.3
1162,11,121.19
1163,96,262.36
1164,57,540.82
1165,30,402.34
1166,66,936.96
1167,20,709.83
1168,27,848.12
1169,13,683.82
1170,16,520.69
1171,88,518.12
1172,81,937.73
1173,11,756.18
1174,91,139.83
1175,35,564.91
1176,5,387.89
1177,97,718.17
1178,86,701.71
1179,27,687.79
1180,18,334.98
1181,46,716.99
1182,70,924.41
1183,55,626.32
1184,92,163.41
1185,54,163.03
1186,87,282.31
1187,94,509.25
1188,32,777.15
1189,47,851.32
1190,7,131.12
1191,65,781.04
1192,75,778.05
1193,54,124.03
1194,54,583.07
1195,5,305.77
1196,42,520.35
1197,17,156.3
1198,44,756.25
1199,17,221.96
1200,61,276.97
1201,69,652.13
1202,65,368.04
1203,21,996.86
1204,67,712.73
1205,42,364.0
1206,9,126.48
1207,24,902.64
1208,89,412.33
1209,45,371.55
1210,1,743.7
1211,40,349.6
1212,69,768.12
1213,98,491.9
1214,78,390.64
1215,53,942.85
1216,47,373.2
1217,87,514.79
1218,27,382.43
1219,85,205.34
1220,61,436.58
1221,46,331.88
1222,30,573.92
1223,58,301.82
1224,11,732.67
1225,64,187.52
1226,79,168.53
1227,47,669.01
1228,73,587.56
1229,84,350.49
1230,93,373.08
1231,60,952.39
1232,78,904.01
1233,76,820.63
1234,85,492.29
1235,29,793.17
1236,14,212.49
1237,16,856.63
1238,35,746.76
1239,39,365.0
1240,11,430.28
1241,95,462.97
1242,99,529.03
1243,98,286.47
1244,13,121.1
1245,71,196.2
1246,23,599.73
1247,24,305.2
1248,95,538.54
1249,24,103.07
1250,65,368.95
1251,65,989.03
1252,81,569.31
1253,10,966.43
1254,22,526.4
1255,24,179.87
1256,100,540.91
1257,56,205.05
1258,79,697.11
1259,18,661.71
1260,66,360.24
1261,69,291.04
1262,33,136.76
1263,88,669.93
1264,100,798.02
1265,66,431.0
1266,93,939.14
1267,52,891.19
1268,10,772.1
1269,99,909.81
1270,89,244.04
1271,51,492.81
1272,94,543.87
1273,80,490.16
1274,26,613.0
1275,63,825.77
1276,64,207.43
1277,33,738.86
1278,6,839.35
1279,100,750.43
1280,34,508.92
1281,95,820.81
1282,89,553.88
1283,30,569.27
1284,69,473.14
1285,62,201.02
1286,75,827.43
1287,20,429.75
1288,49,672.5
1289,19,938.02
1290,92,464.45
1291,12,791.24
1292,91,579.93
1293,89,556.36
1294,77,123.49
1295,43,776.05
1296,34,530.72
1297,12,744.64
1298,95,864.64
1299,36,342.14
1300,12,579.13
1301,53,460.69
1302,26,637.68
1303,46,934.69
1304,60,219.78
1305,18,425.54
1306,10,295.45
1307,44,661.59
1308,7,386.65
1309,92,859.75
1310,15,375.86
1311,44,528.11
1312,64,436.21
1313,42,654.13
1314,29,759.32
1315,84,348.04
1316,13,270.6
1317,58,387.36
1318,2,986.04
1319,30,671.66
1320,52,109.02
1321,99,481.76
1322,6,287.64
1323,44,859.02
1324,38,161.11
1325,89,186.29
1326,50,374.32
1327,30,651.72
1328,54,299.09
1329,58,419.98
1330,61,458.75
1331,56,330.16
1332,52,504.31
1333,43,662.6
1334,61,743.76
1335,97,441.64
1336,75,449.73
1337,67,562.44
1338,49,396.57
1339,72,125.86
1340,20,137.14
1341,25,570.51
1342,58,188.28
1343,85,296.3
1344,49,295.14
1345,18,379.94
1346,16,388.31
1347,24,502.07
1348,90,212.92
1349,28,382.98
1350,3,392.94
1351,69,459.07
1352,38,552.17
1353,39,223.22
1354,32,158.48
1355,87,612.93
1356,91,484.15
1357,87,797.59
1358,57,890.26
1359,99,684.45
1360,28,451.15
1361,22,340.06
1362,29,261.38
1363,75,779.32
1364,9,505.51
1365,54,937.22
1366,67,784.88
1367,82,629.9
1368,66,515.52
1369,70,767.8
1370,75,175.21
1371,15,721.91
1372,56,100.75
1373,40,395.04
1374,82,137.95
1375,92,688.47
1376,43,285.7
1377,93,734.55
1378,58,860.24
1379,11,914.66
1380,91,993.35
1381,94,112.33
1382,64,619.33
1383,39,723.59
1384,26,265.72
1385,14,456.58
1386,74,869.32
1387,85,662.64
1388,54,503.45
1389,95,216.1
1390,23,964.24
1391,58,139.24
1392,53,618.82
1393,5,971.74
1394,27,674.49
1395,83,973.25
1396,5,562.51
1397,49,136.48
1398,41,602.1
1399,50,280.76
1400,93,733.77
1401,87,491.51
1402,37,188.91
1403,33,588.03
1404,96,184.76
1405,33,553.39
1406,26,416.19
1407,23,267.77
1408,33,574.57
1409,11,890.28
1410,31,786.52
1411,27,946.39
1412,73,534.08
1413,56,699.34
1414,92,517.52
1415,49,468.32
1416,5,620.05
1417,34,800.24
1418,97,740.12
1419,32,401.0
1420,67,435.45
1421,19,940.0
1422,31,506.99
1423,80,424.95
1424,30,139.42
1425,44,351.49
1426,1,137.34
1427,92,573.01
1428,96,941.5
1429,24,190.55
1430,79,574.96
1431,34,764.18
1432,99,287.57
1433,40,337.06
1434,43,393.05
1435,15,924.0
1436,79,923.31
1437,81,615.53
1438,63,443.4
1439,86,171.93
1440,30,764.25
1441,44,778.46
1442,22,383.22
1443,19,873.62
1444,70,718.37
1445,37,653.55
1446,91,753.7
1447,92,518.97
1448,19,866.58
1449,81,420.81
1450,10,162.3
1451,55,834.9
1452,88,912.69
1453,21,159.4
1454,81,899.48
1455,6,332.93
1456,46,836.43
1457,93,987.73
1458,28,910.32
1459,64,121.34
1460,96,255.71
1461,5,644.07
1462,17,803.75
1463,28,485.98
1464,71,445.89
1465,69,426.36
1466,16,307.98
1467,84,383.78
1468,91,672.04
1469,59,517.92
1470,41,469.52
1471,94,172.02
1472,86,921.05
1473,98,278.55
1474,44,541.68
1475,40,857.54
1476,42,456.07
1477,55,153.53
1478,19,607.43
1479,20,224.88
1480,42,209.76
1481,19,617.58
1482,16,997.2
1483,92,945.23
1484,47,776.43
1485,67,626.45
1486,25,175.3
1487,59,717.9
1488,45,928.43
1489,21,791.83
1490,65,177.27
1491,96,810.54
1492,19,147.64
1493,4,615.52
1494,53,701.82
1495,6,872.99
1496,82,695.93
1497,78,809.03
1498,28,488.98
1499,18,342.88
1500,30,426.81
1501,95,928.23
1502,22,983.64
1503,20,282.68
1504,78,148.13
1505,77,652.02
1506,79,911.13
1507,53,500.52
1508,28,789.68
1509,77,581.25
1510,67,846.99
1511,21,994.91
1512,36,548.65
1513,96,396.94
1514,2,275.85
1515,67,936.07
1516,72,607.46
1517,57,499.27
1518,42,390.59
1519,31,193.73
1520,56,565.74
1521,22,498.41
1522,51,132.18
1523,96,602.05
1524,33,629.04
1525,78,122.16
1526,76,217.1
1527,87,708.48
1528,48,264.26
1529,86,132.2
1530,71,913.24
1531,36,568.06
1532,14,367.66
1533,14,133.62
1534,98,761.4
1535,74,970.38
1536,33,389.44
1537,45,228.18
1538,55,610.85
1539,77,443.69
1540,18,943.09
1541,46,828.95
1542,20,929.81
1543,77,765.83
1544,71,111.85
1545,40,622.86
1546,33,899.86
1547,46,261.82
1548,26,462.63
1549,28,835.58
1550,9,988.35
1551,6,528.3
1552,36,657.5
1553,96,659.85
1554,46,952.98
1555,86,280.05
1556,12,482.96
1557,81,865.95
1558,13,542.16
1559,11,835.31
1560,90,617.36
1561,18,843.86
1562,83,762.83
1563,60,683.47
1564,64,466.64
1565,53,677.6
1566,73,811.95
1567,41,249.27
1568,10,669.85
1569,29,372.12
1570,71,176.81
1571,76,935.83
1572,15,850.77
1573,36,832.76
1574,15,482.27
1575,81,410.42
1576,47,569.85
1577,87,187.12
1578,69,885.21
1579,88,158.33
1580,58,547.18
1581,87,946.31
1582,82,116.21
1583,35,701.84
1584,52,414.36
1585,6,611.79
1586,82,854.59
1587,70,238.31
1588,72,655.7
1589,38,784.06
1590,74,727.45
1591,63,621.64
1592,34,266.42
1593,21,839.56
1594,58,594.56
1595,84,751.52
1596,90,259.7
1597,73,324.57
1598,55,498.75
1599,78,336.53
1600,34,143.37
1601,31,390.84
1602,96,921.94
1603,48,183.81
1604,44,737.15
1605,16,130.65
1606,73,962.26
1607,94,337.04
1608,60,483.75
1609,70,616.08
1610,17,132.25
1611,77,128.8
1612,79,500.55
1613,92,951.07
1614,71,910.72
1615,98,855.29
1616,38,329.63
1617,77,577.11
1618,92,320.89
1619,9,723.85
1620,22,126.08
1621,11,326.51
1622,46,307.65
1623,88,261.01
1624,85,752.0
1625,51,939.11
1626,9,318.94
1627,68,981.63
1628,43,621.6
1629,10,921.2
1630,28,630.36
1631,81,598.67
1632,50,767.53
1633,65,158.18
1634,12,484.4
1635,85,521.5
1636,27,966.22
1637,79,734.02
1638,28,685.48
1639,97,359.94
1640,53,985.18
1641,32,267.02
1642,50,161.75
1643,55,852.85
1644,51,953.13
1645,34,835.43
1646,70,730.34
1647,57,843.46
1648,71,617.1
1649,77,199.88
1650,82,535.05
1651,36,581.73
1652,7,361.88
1653,85,733.93
1654,61,334.13
1655,64,158.05
1656,67,807.38
1657,61,128.14
1658,47,646.86
1659,76,899.06
1660,18,969.53
1661,18,149.15
1662,84,745.44
1663,79,756.68
