ItemID,Weight,Value
710,49,964.84
711,4,156.18
712,78,644.04
713,68,818.58
714,70,900.37
715,47,839.55
716,89,814.78
717,32,309.58
718,84,647.39
719,76,780.31
720,55,373.72
721,63,577.47
722,47,547.3
723,43,797.99
724,64,771.23
725,100,466.36
726,57,129.92
727,65,368.01
728,79,886.69
729,9,379.37
730,99,220.66
731,70,918.33
732,22,420.58
733,96,956.84
734,63,916.63
735,42,607.54
736,31,108.22
737,9,152.52
738,83,393.68
739,18,582.49
740,80,256.71
741,1,789.22
742,77,723.79
743,22,948.54
744,41,756.22
745,49,508.03
746,45,297.86
747,100,283.34
748,21,612.56
749,84,658.75
750,93,767.2
751,63,616.27
752,80,244.59
753,18,145.86
754,25,213.39
755,47,697.99
756,53,709.0
757,35,649.42
758,20,721.65
759,1,475.76
760,73,981.75
761,56,573.93
762,67,406.74
763,5,436.77
764,49,843.37
765,36,995.38
766,68,465.39
767,52,873.2
768,50,210.3
769,39,744.2
770,60,615.82
771,17,288.78
772,52,762.15
773,12,187.89
774,20,207.05
775,97,134.83
776,54,280.49
777,79,499.13
778,89,333.99
779,9,518.79
780,6,425.24
781,29,119.06
782,15,730.9
783,34,624.63
784,72,841.09
785,88,119.36
786,55,185.87
787,81,942.95
788,59,599.7
789,70,744.22
790,72,576.18
791,84,565.3
792,50,951.78
793,47,408.84
794,66,777.73
795,96,186.81
796,38,240.74
797,43,539.22
798,65,310.41
799,83,587.81
800,23,390.18
801,45,675.91
802,74,659.31
803,81,821.74
804,86,358.49
805,64,465.48
806,25,304.46
807,41,830.73
808,57,890.66
809,16,819.66
810,4,704.34
811,97,925.28
812,6,904.83
813,41,241.72
814,10,445.33
815,29,345.06
816,42,158.36
817,38,685.96
818,6,431.28
819,62,242.26
820,58,567.56
821,67,952.01
822,38,316.72
823,50,501.74
824,94,391.83
825,55,865.52
826,14,131.36
827,38,296.49
828,32,242.28
829,58,167.84
830,51,403.5
831,39,323.36
832,14,174.71
833,55,302.64
834,75,612.43
835,91,248.26
836,53,992.15
837,75,878.54
838,15,218.38
839,39,156.78
840,22,163.67
841,7,800.52
842,13,409.14
843,24,556.24
844,29,515.29
845,59,919.5
846,40,349.78
847,76,873.76
848,60,510.47
849,36,337.03
850,77,807.97
851,11,560.98
852,88,148.03
853,48,472.53
854,7,298.7
855,37,841.29
856,51,654.93
857,28,120.38
858,89,821.25
859,6,265.47
860,25,223.66
861,50,159.9
862,23,102.68
863,5,402.1
864,91,878.02
865,79,430.83
866,26,344.06
867,80,672.32
868,68,325.76
869,48,149.65
870,4,937.64
871,78,945.8
872,45,375.53
873,14,535.18
874,42,672.95
875,12,336.98
876,90,393.26
877,58,483.37
878,97,194.02
879,47,425.52
880,59,804.95
881,22,743.93
882,82,521.52
883,32,772.07
884,92,559.3
885,35,172.47
886,58,253.92
887,46,304.4
888,77,679.87
889,44,586.89
890,15,495.07
891,30,907.09
892,4,983.62
893,48,352.67
894,58,853.99
895,67,755.67
896,76,642.18
897,3,524.12
898,44,489.87
899,55,561.0
900,18,965.99
901,21,823.67
902,97,831.79
903,80,653.08
904,12,871.56
905,3,723.07
906,11,745.44
907,6,455.48
908,92,679.51
909,91,575.79
910,55,762.85
911,97,688.61
912,21,159.26
913,55,729.19
914,22,566.16
915,56,753.46
916,63,280.34
917,65,979.41
918,56,726.93
919,43,452.14
920,52,379.12
921,56,601.81
922,46,556.16
923,86,231.81
924,3,886.64
925,57,560.93
926,15,115.16
927,85,621.43
928,33,643.78
929,56,825.45
930,64,889.24
931,17,727.79
932,1,709.75
933,16,172.69
934,35,218.35
935,37,452.3
936,27,830.08
937,19,649.62
938,30,889.79
939,37,102.98
940,68,277.89
941,54,337.33
942,29,556.79
943,12,463.0
944,31,584.78
945,50,418.79
946,2,929.86
947,60,176.83
948,91,194.85
949,2,994.21
950,1,795.22
951,76,833.24
952,40,742.54
953,41,781.22
954,81,556.85
955,86,408.63
956,83,793.88
957,51,178.99
958,90,580.45
959,68,152.71
960,6,905.58
961,68,565.52
962,93,984.67
963,57,252.61
964,64,205.63
965,17,346.77
966,19,217.41
967,35,842.39
968,56,474.27
969,39,957.45
970,13,657.12
971,57,701.33
972,42,333.81
973,15,554.86
974,22,195.17
975,82,113.37
976,58,505.18
977,71,839.51
978,68,723.47
979,70,361.18
980,67,289.48
981,41,191.27
982,85,734.67
983,72,672.82
984,10,766.32
985,100,435.51
986,2,668.44
987,4,618.03
988,11,220.55
989,12,915.45
990,96,404.76
991,7,790.62
992,17,382.71
993,35,148.0
994,17,677.84
995,57,912.8
996,80,718.15
997,88,757.74
998,78,861.94
999,89,285.59
1000,8,462.64
1001,68,455.42
1002,16,691.95
1003,93,652.87
1004,6,819.75
1005,50,202.49
1006,15,530.44
1007,46,479.04
1008,44,166.04
1009,31,806.12
1010,63,151.42
1011,80,754.5
1012,56,585.83
1013,99,162.52
1014,7,245.99
1015,10,209.96
1016,17,332.89
1017,15,133.9
1018,4,656.01
1019,13,575.67
1020,2,368.83
1021,13,142.13
1022,72,817.02
1023,73,709.0
1024,97,746.92
1025,42,460.99
1026,84,188.57
1027,91,416.84
1028,70,253.43
1029,74,405.2
1030,9,920.04
1031,29,823.7
1032,92,199.2
1033,18,316.68
1034,41,232.11
1035,73,199.22
1036,24,351.94
1037,10,450.52
1038,92,701.15
1039,33,513.78
1040,56,362.05
1041,67,243.96
1042,98,185.82
1043,53,623.56
1044,81,792.25
1045,5,350.79
1046,39,478.37
1047,80,611.66
1048,78,525.58
1049,8,141.43
1050,70,848.51
1051,81,132.22
1052,17,826.74
1053,56,478.51
1054,96,363.26
1055,98,578.98
1056,87,518.99
1057,19,902.9
1058,26,656.42
1059,92,237.83
1060,8,294.76
1061,43,442.83
1062,50,455.94
1063,77,589.06
1064,44,261.13
1065,22,632.06
1066,79,525.89
1067,45,831.79
1068,45,513.59
1069,93,912.76
1070,51,613.2
1071,75,766.6
1072,11,411.08
1073,85,105.05
1074,78,844.77
1075,58,880.92
1076,82,328.83
1077,97,648.63
1078,63,545.59
1079,72,308.84
1080,65,857.83
1081,57,577.0
1082,3,187.27
1083,8,914.44
1084,94,415.02
1085,31,755.07
1086,20,755.87
1087,3,330.6
1088,22,901.94
1089,69,185.93
1090,31,469.59
1091,17,468.75
1092,54,237.23
1093,91,468.87
1094,96,633.19
1095,100,733.49
1096,28,405.54
1097,66,526.69
1098,3,279.34
1099,43,332.08
1100,20,206.48
1101,38,152.35
1102,74,263.55
1103,21,196.71
1104,59,269.27
1105,1,902.19
1106,89,955.16
1107,81,653.97
1108,31,366.03
1109,1,255.41
1110,65,150.45
1111,43,124.13
1112,32,972.94
1113,73,678.43
1114,80,762.0
1115,67,248.81
1116,72,483.92
1117,99,841.48
1118,37,966.92
1119,78,234.32
1120,63,279.81
1121,23,459.06
1122,90,902.13
1123,95,955.89
1124,37,330.99
1125,12,816.97
1126,68,428.4
1127,56,553.16
1128,63,691.03
1129,32,562.42
1130,27,750.26
1131,62,957.43
1132,13,762.24
1133,83,619.49
1134,50,973.57
1135,50,330.29
1136,50,851.12
1137,35,133.92
1138,3,886.64
1139,74,580.1
1140,52,579.36
1141,58,273.88
1142,19,854.49
1143,45,729.5
1144,27,160.2
1145,60,171.55
1146,38,968.22
1147,6,647.81
1148,51,877.6
1149,21,752.05
1150,78,508.54
1151,29,529.32
1152,30,909.76
1153,19,988.98
1154,67,344.07
1155,4,970.27
1156,2,824.29
1157,67,248.06
1158,72,195.86
1159,38,239.78
1160,57,594.54
1161,30,589.29
1162,92,714.57
1163,93,132.87
1164,7,699.62
1165,52,961.88
1166,45,797.46
1167,77,175.06
1168,93,999.66
1169,86,380.85
1170,96,530.41
1171,8,116.46
1172,1,360.4
1173,13,229.2
1174,3,418.81
1175,77,280.74
1176,25,326.18
1177,76,546.39
1178,15,580.31
1179,63,283.16
1180,29,840.76
1181,7,605.52
1182,14,945.33
1183,74,682.57
1184,69,466.17
1185,42,648.59
1186,52,624.11
1187,33,773.09
1188,33,334.61
1189,48,242.0
1190,2,624.44
1191,56,310.33
1192,54,443.2
1193,65,847.04
1194,56,215.84
1195,30,394.04
1196,100,910.32
1197,45,160.9
1198,81,370.57
1199,4,954.45
1200,92,755.47
1201,48,589.4
1202,66,964.19
1203,15,129.06
1204,15,510.12
1205,55,983.22
1206,43,364.42
1207,10,214.17
1208,40,436.87
1209,84,187.67
1210,92,219.24
1211,18,716.1
1212,69,604.03
1213,6,858.07
1214,17,694.31
1215,42,734.63
1216,59,669.61
1217,69,345.64
1218,50,294.2
1219,93,436.77
1220,48,254.19
1221,69,961.6
1222,76,930.22
1223,6,765.78
1224,69,180.77
1225,81,802.9
1226,53,483.62
1227,84,807.63
1228,62,256.51
1229,68,867.34
1230,72,362.76
1231,95,360.35
1232,95,541.62
1233,99,248.37
1234,45,565.38
1235,49,614.33
1236,96,925.85
1237,75,921.06
1238,55,107.25
1239,17,516.81
1240,97,788.87
1241,16,179.95
1242,68,615.94
1243,27,680.97
1244,70,959.51
1245,98,698.75
1246,46,259.24
1247,71,724.4
1248,92,135.8
1249,82,344.95
1250,77,327.22
1251,59,477.96
1252,61,860.67
1253,40,443.07
1254,4,100.53
1255,73,523.36
1256,37,967.0
1257,40,574.97
1258,55,324.45
1259,31,828.44
1260,83,767.93
1261,59,351.09
1262,37,937.56
1263,49,283.67
1264,82,274.67
1265,4,483.47
1266,35,936.98
1267,37,418.45
1268,63,252.92
1269,11,694.03
1270,83,857.32
1271,99,552.33
1272,55,309.84
1273,87,642.37
1274,10,335.12
1275,79,391.88
1276,33,737.62
1277,19,573.67
1278,96,418.16
1279,100,831.34
1280,48,967.13
1281,32,488.59
1282,61,311.5
1283,14,212.67
1284,47,144.83
1285,14,943.29
1286,95,976.76
1287,78,527.38
1288,38,503.34
1289,53,239.43
1290,20,491.33
1291,52,479.18
1292,68,802.27
1293,28,132.82
1294,15,831.38
1295,35,450.86
1296,77,696.74
1297,6,552.35
1298,76,133.31
1299,9,511.58
1300,35,711.73
1301,71,870.29
1302,27,230.45
1303,60,719.08
1304,82,175.53
1305,43,634.55
1306,42,498.77
1307,73,249.16
1308,61,461.43
1309,36,709.71
1310,59,887.17
1311,9,255.4
1312,62,424.76
1313,77,966.96
1314,22,622.27
1315,3,655.62
1316,76,800.83
1317,14,275.75
1318,14,890.21
1319,6,258.02
1320,24,384.57
1321,50,334.96
1322,35,635.27
1323,53,951.59
1324,16,803.85
1325,19,585.82
1326,54,598.11
1327,61,139.13
1328,29,840.86
1329,57,179.96
1330,20,910.21
1331,13,467.1
1332,54,318.1
1333,46,991.76
1334,72,275.79
1335,52,791.2
1336,75,891.52
1337,73,116.25
1338,72,776.25
1339,52,147.27
1340,68,415.38
1341,75,641.05
1342,15,316.33
1343,8,919.5
1344,16,412.59
1345,36,744.63
1346,34,846.29
1347,29,546.76
1348,78,963.74
1349,48,587.03
1350,34,622.56
1351,5,784.86
1352,67,647.2
1353,74,397.78
1354,82,916.15
1355,3,421.61
1356,100,854.21
1357,12,550.76
1358,64,396.91
1359,38,484.1
1360,67,461.88
1361,94,603.83
1362,66,280.8
1363,27,828.99
1364,77,414.69
1365,53,626.9
1366,67,638.45
1367,92,728.06
1368,85,391.61
1369,16,229.3
1370,56,898.72
1371,61,864.12
1372,50,371.77
1373,60,240.91
1374,3,606.27
1375,99,196.79
1376,73,688.15
1377,13,116.65
1378,7,563.03
1379,6,358.06
1380,78,481.97
1381,29,658.14
1382,15,535.68
1383,62,163.9
1384,47,398.24
1385,24,809.01
1386,61,791.31
1387,3,993.49
1388,95,396.96
1389,87,219.95
1390,79,451.53
1391,36,674.05
1392,97,575.18
1393,7,795.62
1394,72,465.98
1395,43,610.75
1396,27,570.35
1397,94,418.62
1398,43,646.86
1399,16,199.92
1400,33,191.25
1401,15,438.92
1402,6,807.01
1403,1,766.37
1404,46,596.57
1405,77,117.76
1406,66,265.06
1407,61,569.73
1408,6,343.21
1409,68,295.57
1410,100,647.17
1411,40,177.27
1412,97,566.25
1413,61,490.27
1414,32,717.51
1415,44,839.61
1416,85,346.25
1417,8,613.38
1418,29,516.48
1419,87,963.75
1420,25,649.45
1421,2,627.61
1422,10,886.36
1423,14,716.04
1424,32,411.19
1425,77,453.16
1426,24,119.85
1427,69,387.11
1428,21,146.24
1429,56,604.84
1430,45,410.68
1431,41,669.0
1432,73,913.97
1433,77,695.69
1434,42,768.61
1435,100,466.01
1436,88,645.1
1437,59,996.21
1438,18,722.66
1439,61,265.71
1440,45,299.18
1441,1,485.03
1442,70,179.01
1443,93,437.83
1444,7,875.68
1445,64,286.95
1446,88,642.09
1447,84,402.38
1448,35,569.65
1449,70,176.13
1450,76,325.29
1451,29,611.25
1452,84,113.76
1453,61,366.75
1454,34,698.37
1455,81,435.74
1456,98,190.56
1457,7,659.4
1458,33,776.25
1459,6,596.27
1460,66,292.62
1461,74,245.64
1462,74,651.82
1463,95,493.44
1464,68,435.31
1465,15,890.19
1466,93,311.45
1467,70,362.74
1468,75,809.76
1469,91,949.06
1470,36,310.7
1471,15,790.34
1472,70,899.57
1473,100,735.21
1474,14,104.21
1475,65,110.69
1476,86,522.05
1477,63,527.87
1478,96,557.96
1479,27,542.06
1480,70,575.31
1481,66,820.53
1482,85,861.86
1483,42,409.22
1484,11,495.51
1485,77,452.8
1486,43,302.51
1487,59,998.52
1488,100,585.9
1489,89,203.83
1490,24,909.08
1491,79,149.71
1492,80,107.38
1493,31,618.44
1494,25,807.87
1495,24,976.85
1496,69,480.81
1497,4,108.41
1498,32,447.2
1499,59,574.05
1500,81,950.52
1501,13,172.38
1502,77,830.5
1503,15,528.32
1504,66,170.91
1505,23,499.85
1506,51,946.62
1507,46,294.1
1508,7,970.19
1509,43,884.59
1510,30,582.93
1511,36,879.12
1512,9,224.84
1513,19,869.51
1514,30,731.07
1515,16,907.37
1516,47,171.67
1517,48,646.79
1518,95,936.59
1519,3,769.94
1520,1,512.24
1521,67,823.94
1522,37,248.51
1523,99,442.12
1524,66,642.36
1525,65,473.31
1526,27,511.44
1527,3,271.24
1528,9,529.06
1529,97,857.36
1530,13,734.87
1531,41,478.96
1532,81,129.8
1533,54,705.97
1534,87,720.59
1535,66,814.2
1536,14,414.5
1537,32,825.72
1538,40,636.78
1539,63,954.97
1540,56,593.07
1541,95,120.97
1542,22,529.06
1543,13,129.78
1544,41,306.62
1545,75,284.57
1546,56,221.21
1547,32,743.23
1548,63,847.72
1549,35,802.08
1550,30,919.87
1551,74,642.73
1552,84,175.45
1553,33,922.56
1554,61,904.39
1555,88,733.34
1556,14,867.15
1557,54,549.09
1558,37,375.98
1559,44,842.25
1560,55,562.28
1561,28,882.19
1562,34,326.42
1563,28,799.73
1564,75,267.11
1565,82,803.51
1566,78,701.87
1567,6,998.62
1568,32,249.58
1569,67,942.69
1570,36,798.32
1571,86,158.03
1572,95,892.31
1573,55,834.17
1574,96,915.17
1575,71,179.04
1576,98,130.23
1577,46,621.55
1578,85,773.93
1579,21,622.93
1580,87,967.24
1581,5,178.1
1582,78,695.75
1583,60,736.51
1584,32,643.21
1585,87,651.86
1586,70,150.19
1587,78,719.0
1588,13,254.36
1589,77,475.85
1590,48,377.21
1591,8,679.18
1592,52,197.36
1593,61,946.19
1594,87,939.05
1595,35,763.03
1596,31,225.79
1597,51,515.89
1598,23,912.7
1599,50,612.53
1600,69,114.34
1601,17,665.81
1602,54,149.01
1603,22,505.96
1604,13,481.16
1605,51,574.94
1606,50,324.64
1607,45,727.25
1608,5,991.02
1609,89,666.32
1610,5,892.18
1611,84,928.19
1612,30,853.81
1613,95,576.58
1614,42,882.25
1615,62,593.24
1616,11,917.06
1617,2,601.06
1618,99,551.05
1619,26,520.69
1620,67,138.52
1621,94,305.48
1622,13,989.97
1623,10,273.45
1624,94,335.06
1625,59,657.27
1626,84,356.02
1627,15,450.21
1628,70,102.49
1629,70,232.68
1630,59,796.39
1631,84,940.6
1632,35,875.81
1633,28,197.81
1634,8,672.3
1635,50,439.22
1636,30,470.82
1637,24,272.27
1638,56,957.19
1639,77,980.07
1640,91,428.68
1641,71,126.76
1642,62,832.33
1643,4,677.19
1644,2,948.92
1645,39,499.79
1646,92,964.31
1647,94,188.12
1648,7,312.43
1649,64,954.63
1650,64,672.12
1651,31,555.05
1652,35,210.44
1653,22,231.48
1654,81,193.52
1655,23,761.19
1656,2,486.54
1657,60,938.18
1658,33,390.71
1659,11,735.39
1660,12,544.05
1661,40,738.23
1662,41,920.2
1663,59,953.89
