ItemID,Weight,Value
440,99,636.82
441,37,248.88
442,17,130.41
443,78,278.69
444,82,806.54
445,68,867.02
446,48,619.2
447,79,795.92
448,94,147.28
449,51,556.77
450,31,411.61
451,3,551.52
452,89,402.11
453,80,185.89
454,28,157.94
455,21,961.05
456,69,318.14
457,22,328.56
458,90,852.61
459,19,846.66
460,44,562.48
461,4,913.62
462,9,779.56
463,39,330.1
464,92,604.74
465,35,339.33
466,3,499.25
467,89,861.73
468,74,865.73
469,22,742.29
470,65,774.16
471,53,513.34
472,11,974.52
473,25,365.5
474,2,375.97
475,17,486.81
476,22,983.6
477,16,348.17
478,10,533.03
479,80,465.02
480,28,486.0
481,70,801.53
482,29,240.17
483,84,457.58
484,73,280.33
485,42,617.41
486,93,863.79
487,51,422.18
488,77,107.73
489,13,549.51
490,69,107.22
491,32,611.52
492,56,926.15
493,3,983.34
494,20,796.54
495,60,665.96
496,85,113.84
497,38,996.87
498,5,733.07
499,23,254.49
500,14,731.1
501,35,394.94
502,37,577.05
503,1,951.93
504,76,616.52
505,83,853.3
506,9,643.83
507,78,963.37
508,58,476.91
509,78,509.3
510,52,581.37
511,64,183.7
512,43,438.17
513,97,424.77
514,52,132.3
515,40,867.16
516,15,876.43
517,23,694.81
518,91,412.0
519,4,970.65
520,90,727.93
521,38,973.46
522,43,980.4
523,64,226.24
524,34,764.02
525,51,212.81
526,38,616.17
527,42,963.61
528,92,258.4
529,65,606.49
530,67,796.84
531,80,671.41
532,59,161.29
533,49,167.46
534,65,761.57
535,61,435.59
536,72,294.08
537,39,235.95
538,17,352.39
539,94,947.46
540,63,479.91
541,63,797.51
542,5,765.69
543,92,324.19
544,4,772.68
545,64,435.21
546,42,206.65
547,4,425.99
548,89,650.1
549,13,732.59
550,83,691.73
551,45,967.09
552,18,282.63
553,16,969.9
554,30,358.92
555,84,892.11
556,19,182.3
557,82,358.53
558,54,633.66
559,100,367.57
560,32,820.01
561,68,422.75
562,52,104.09
563,4,171.45
564,45,167.1
565,99,887.48
566,91,987.49
567,89,253.57
568,12,172.53
569,25,336.58
570,81,765.12
571,10,226.76
572,66,930.15
573,5,976.52
574,91,259.07
575,59,898.43
576,14,399.67
577,27,345.84
578,15,552.42
579,29,882.53
580,67,513.03
581,32,425.32
582,79,261.93
583,4,525.89
584,96,963.76
585,22,963.0
586,25,506.48
587,98,672.77
588,34,120.36
589,43,633.74
590,76,631.88
591,17,958.84
592,8,126.4
593,11,997.09
594,72,999.31
595,75,172.61
596,22,880.88
597,34,214.08
598,68,774.98
599,16,419.91
600,3,680.03
601,52,659.94
602,53,337.86
603,25,742.13
604,56,304.37
605,83,912.52
606,15,699.42
607,79,357.45
608,21,467.23
609,71,226.91
610,38,351.63
611,17,904.79
612,46,640.52
613,73,915.86
614,2,940.4
615,95,670.49
616,65,100.19
617,46,160.86
618,7,668.49
619,2,362.91
620,75,509.92
621,55,677.4
622,18,542.74
623,51,523.43
624,54,805.27
625,18,949.12
626,79,779.43
627,90,910.92
628,89,683.08
629,35,421.82
630,31,501.36
631,92,467.07
632,44,253.69
633,41,966.62
634,76,509.29
635,98,527.47
636,1,417.78
637,90,559.6
638,38,778.57
639,84,826.38
640,69,208.23
641,37,854.34
642,83,831.61
643,29,151.33
644,52,450.45
645,5,582.05
646,35,387.28
647,92,834.63
648,23,343.32
649,66,471.41
650,33,235.28
651,19,546.34
652,97,824.3
653,76,326.45
654,98,564.36
655,27,583.16
656,16,537.1
657,53,822.87
658,29,544.75
659,73,771.49
660,57,342.99
661,92,198.42
662,41,566.38
663,33,526.16
664,14,983.36
665,16,923.35
666,85,556.48
667,75,392.22
668,42,789.21
669,71,121.83
670,90,228.55
671,4,336.52
672,98,349.65
673,14,817.25
674,92,953.85
675,55,249.07
676,29,260.49
677,59,318.86
678,83,395.17
679,55,126.54
680,82,695.93
681,43,840.46
682,40,152.65
683,80,529.94
684,51,568.08
685,66,561.25
686,95,756.75
687,30,110.36
688,70,902.17
689,41,972.71
690,69,504.61
691,1,111.52
692,8,513.27
693,18,975.21
694,89,402.11
695,21,297.85
696,56,438.54
697,74,969.09
698,84,744.96
699,50,136.74
700,23,140.23
701,46,485.95
702,94,778.5
703,42,685.66
704,55,962.63
705,6,164.95
706,61,118.57
707,28,616.75
708,84,239.11
709,6,231.29
710,54,677.44
711,55,645.94
712,96,676.95
713,21,242.78
714,34,407.55
715,62,910.4
716,6,666.57
717,55,363.95
718,99,211.4
719,91,590.96
720,42,580.07
721,1,246.15
722,44,251.61
723,16,139.39
724,23,917.73
725,19,585.34
726,61,193.81
727,42,126.72
728,48,750.7
729,26,772.84
730,36,473.0
731,48,642.36
732,65,865.97
733,71,900.67
734,83,564.86
735,86,114.6
736,3,178.41
737,10,825.53
738,98,756.25
739,11,229.79
740,53,539.52
741,21,276.33
742,77,429.62
743,89,232.25
744,100,915.18
745,77,634.81
746,94,638.81
747,81,858.82
748,88,599.9
749,12,267.89
750,38,573.35
751,37,835.49
752,39,394.89
753,18,676.43
754,73,344.51
755,13,210.23
756,73,148.13
757,91,988.2
758,24,652.15
759,3,418.49
760,95,467.27
761,32,746.84
762,2,227.44
763,76,376.56
764,57,814.71
765,13,436.1
766,13,423.01
767,72,137.82
768,51,336.64
769,67,130.76
770,99,871.9
771,29,976.44
772,29,711.48
773,19,999.18
774,56,322.87
775,52,814.06
776,66,479.35
777,19,693.21
778,87,552.92
779,79,989.08
780,64,627.93
781,14,429.06
782,22,644.9
783,100,188.94
784,28,178.3
785,8,573.67
786,40,365.75
787,59,702.37
788,28,865.55
789,22,455.53
790,31,595.33
791,11,959.46
792,98,511.5
793,55,119.36
794,84,423.39
795,55,837.33
796,13,658.96
797,51,116.11
798,90,648.63
799,53,323.52
800,58,569.93
801,59,669.98
802,10,909.74
803,58,345.45
804,98,868.78
805,97,640.9
806,20,647.83
807,71,242.74
808,91,937.99
809,57,258.87
810,72,385.94
811,60,313.17
812,45,555.02
813,9,313.67
814,64,944.69
815,28,100.19
816,63,116.49
817,40,222.41
818,75,526.62
819,67,483.76
820,40,511.31
821,14,208.25
822,24,487.4
823,34,969.0
824,63,382.75
825,70,913.5
826,4,885.78
827,3,127.32
828,59,585.49
829,96,448.72
830,1,104.06
831,22,738.42
832,46,231.25
833,70,754.77
834,90,709.12
835,4,509.13
836,92,162.73
837,47,104.04
838,69,882.19
839,90,350.74
840,17,372.62
841,23,701.01
842,84,685.74
843,54,248.49
844,51,274.64
845,93,737.46
846,97,697.25
847,73,251.3
848,26,361.77
849,29,237.88
850,26,955.61
851,98,105.8
852,8,193.83
853,60,153.92
854,72,134.09
855,32,230.5
856,17,817.8
857,78,690.93
858,41,806.32
859,68,670.19
860,21,487.95
861,54,637.71
862,25,275.97
863,66,684.82
864,45,905.4
865,16,492.53
866,69,941.71
867,3,981.3
868,6,391.99
869,21,798.84
870,33,371.0
871,88,558.77
872,29,614.2
873,58,846.86
874,27,508.93
875,47,784.17
876,42,389.06
877,36,964.94
878,62,627.86
879,48,794.51
880,4,416.07
881,14,630.8
882,67,487.25
883,88,904.75
884,60,814.46
885,5,891.62
886,24,290.14
887,74,801.43
888,20,319.56
889,14,661.8
890,7,628.25
891,65,297.17
892,34,779.09
893,52,431.87
894,60,967.35
895,4,268.2
896,78,269.96
897,48,650.11
898,62,407.47
899,43,135.97
900,5,321.5
901,10,751.64
902,13,755.83
903,93,428.48
904,12,502.55
905,38,213.28
906,31,487.39
907,74,165.71
908,68,344.74
909,53,779.58
910,32,863.15
911,21,883.45
912,56,819.33
913,94,490.39
914,55,213.7
915,56,183.21
916,18,322.47
917,63,822.59
918,27,240.28
919,29,476.9
920,49,146.93
921,34,201.48
922,100,107.42
923,1,998.9
924,7,917.11
925,100,405.67
926,73,879.81
927,53,723.62
928,21,958.36
929,26,715.72
930,19,517.72
931,75,227.3
932,30,400.41
933,39,585.83
934,26,750.8
935,92,197.01
936,93,248.93
937,61,229.71
938,38,364.09
939,88,549.28
940,85,825.17
941,91,305.93
942,66,480.22
943,100,467.31
944,43,209.71
945,97,295.21
946,38,721.83
947,18,583.64
948,26,914.87
949,6,423.15
950,30,662.06
951,66,428.76
952,15,758.92
953,21,862.21
954,73,274.62
955,67,864.5
956,75,769.13
957,17,323.55
958,42,359.66
959,53,241.53
960,48,364.85
961,81,530.48
962,16,433.31
963,37,982.85
964,3,644.85
965,24,333.62
966,39,276.17
967,91,824.55
968,67,187.93
969,82,770.9
970,13,461.07
971,14,123.17
972,46,800.13
973,78,768.83
974,7,872.63
975,36,955.75
976,88,752.36
977,79,305.89
978,65,365.98
979,16,688.67
980,96,106.16
981,88,611.4
982,4,625.42
983,46,324.11
984,52,229.82
985,20,571.29
986,9,140.33
987,92,767.88
988,58,324.59
989,17,102.14
990,45,132.25
991,52,141.89
992,62,983.75
993,52,594.44
994,67,870.3
995,97,367.79
996,56,837.16
997,55,212.37
998,22,741.78
999,21,635.2
1000,8,538.18
