ItemID,Weight,Value
134,49,631.41
135,70,580.9
136,10,773.89
137,48,299.44
138,91,848.43
139,29,971.47
140,86,726.23
141,90,139.24
142,32,477.86
143,34,536.46
144,1,941.01
145,9,980.4
146,12,546.9
147,7,828.86
148,90,384.13
149,44,566.72
150,27,906.02
151,3,755.82
152,92,747.66
153,8,279.47
154,70,492.98
155,67,279.34
156,44,853.74
157,26,425.53
158,83,517.74
159,65,236.49
160,16,228.26
161,31,893.64
162,64,593.33
163,80,330.07
164,47,368.71
165,63,339.46
166,4,398.6
167,47,903.49
168,74,288.51
169,63,853.87
170,57,154.98
171,67,993.27
172,68,486.27
173,62,528.28
174,81,316.2
175,17,449.33
176,36,219.2
177,98,845.29
178,45,873.05
179,6,641.11
180,36,476.2
181,9,960.24
182,45,258.89
183,30,569.08
184,91,197.46
185,46,875.9
186,4,852.86
187,10,591.87
188,83,442.8
189,91,989.08
190,54,563.51
191,76,159.51
192,83,372.74
193,3,602.49
194,53,315.91
195,31,173.61
196,77,232.04
197,66,399.34
198,22,146.66
199,51,818.53
200,81,964.14
201,76,416.54
202,40,241.67
203,94,121.32
204,34,598.87
205,27,622.07
206,84,980.26
207,76,930.65
208,52,271.12
209,34,713.71
210,12,500.6
211,71,445.37
212,5,494.4
213,38,764.39
214,100,703.33
215,46,708.68
216,4,129.97
217,50,662.23
218,40,526.45
219,40,636.03
220,56,655.43
221,15,562.42
222,7,479.83
223,18,944.27
224,35,254.66
225,50,511.86
226,41,624.16
227,45,875.11
228,23,784.45
229,94,855.33
230,94,474.94
231,3,409.16
232,81,266.64
233,93,626.52
234,81,610.65
235,12,362.77
236,63,310.53
237,8,802.82
238,97,891.05
239,28,413.41
240,52,988.67
241,83,302.09
242,88,464.58
243,22,245.0
244,39,306.71
245,77,251.81
246,79,616.95
247,55,992.65
248,18,575.52
249,63,452.84
250,96,818.26
251,34,822.98
252,86,595.79
253,61,863.79
254,66,623.38
255,51,449.64
256,39,183.04
257,96,458.21
258,92,722.98
259,86,185.2
260,70,676.05
261,96,492.11
262,73,241.48
263,63,772.71
264,97,613.76
265,24,502.07
266,90,202.09
267,63,191.33
268,54,138.28
269,32,885.6
270,39,604.68
271,42,688.59
272,91,303.55
273,78,271.28
274,27,285.5
275,22,963.65
276,54,260.34
277,10,994.71
278,21,643.46
279,10,952.26
280,47,972.93
281,30,800.29
282,13,203.75
283,95,399.01
284,24,562.13
285,100,285.61
286,86,976.26
287,83,794.25
288,92,752.54
289,78,618.37
290,77,783.12
291,100,888.9
292,5,934.22
293,66,253.07
294,3,967.06
295,72,818.85
296,3,378.7
297,9,747.9
298,97,997.42
299,70,547.2
300,71,909.39
301,7,788.33
302,97,585.67
303,79,628.54
304,77,510.0
305,44,859.8
306,80,755.46
307,99,794.9
308,72,702.73
309,39,696.42
310,28,522.91
311,98,273.74
312,66,709.12
313,72,115.57
314,16,169.48
315,86,192.92
316,2,631.45
317,35,816.74
318,93,734.12
319,32,902.45
320,10,760.22
321,13,303.66
322,93,305.59
323,29,807.33
324,94,269.99
325,71,955.89
326,24,127.84
327,46,201.58
328,25,879.83
329,49,630.92
330,30,307.76
331,16,732.07
332,11,896.05
333,71,961.01
334,65,459.15
335,49,438.94
336,68,322.49
337,71,802.77
338,34,154.29
339,64,390.45
340,9,120.41
341,7,550.76
342,55,770.57
343,40,921.83
344,6,965.04
345,63,452.22
346,61,837.15
347,88,925.25
348,2,968.46
349,99,929.82
350,87,127.36
351,30,190.82
352,34,355.25
353,61,540.85
354,84,771.49
355,54,521.42
356,13,487.96
357,62,952.51
358,45,474.17
359,53,501.48
360,79,212.69
361,16,585.89
362,42,826.86
363,75,756.25
364,42,203.35
365,44,825.04
366,83,645.01
367,20,608.55
368,97,612.63
369,36,159.82
370,36,918.3
371,5,997.37
372,83,292.78
373,77,876.59
374,87,572.16
375,70,641.58
376,1,715.91
377,15,602.36
378,81,613.37
379,84,223.14
380,30,359.3
381,74,932.38
382,60,497.44
383,94,708.77
384,98,944.97
385,3,600.74
386,99,792.58
387,86,373.04
388,8,419.56
389,71,935.21
390,6,814.49
391,23,498.37
392,60,402.17
393,85,401.56
394,15,278.21
395,92,119.26
396,36,606.85
397,58,487.25
398,30,462.6
399,93,415.82
400,78,611.62
401,47,217.54
402,42,752.28
403,82,130.03
404,39,285.19
405,70,203.76
406,39,504.27
407,16,314.81
408,87,443.64
409,49,480.66
410,31,792.47
411,26,450.09
412,20,490.71
413,36,899.12
414,67,464.96
415,64,814.83
416,18,185.86
417,90,122.03
418,44,882.14
419,46,465.14
420,10,613.39
421,76,254.44
422,89,997.96
423,71,838.93
424,80,348.45
425,4,484.09
426,71,352.09
427,54,515.77
428,29,393.9
429,46,947.62
430,8,765.34
431,95,189.62
432,41,525.56
433,50,599.14
434,71,902.6
435,17,900.33
436,68,790.64
437,77,364.44
438,20,338.6
439,9,879.02
440,97,713.12
441,3,436.86
442,43,493.1
443,11,926.11
444,69,308.05
445,51,826.08
446,75,968.74
447,47,984.76
448,2,894.03
449,41,284.27
450,48,600.07
451,10,633.46
452,53,785.79
453,95,345.72
454,70,349.99
455,23,946.25
456,34,319.32
457,26,825.4
458,85,867.3
459,73,350.19
460,20,125.91
461,1,998.88
462,24,854.64
463,13,477.74
464,68,814.14
465,56,726.19
466,20,431.67
467,14,184.27
468,66,189.52
469,1,317.86
470,13,887.08
471,21,518.63
472,32,327.48
473,19,486.61
474,25,653.63
475,36,761.19
476,45,969.1
477,85,897.4
478,64,372.17
479,86,199.55
480,88,243.08
481,52,428.01
482,58,981.95
483,50,109.54
484,85,206.61
485,7,131.63
486,53,382.75
487,75,369.61
488,86,607.69
489,65,681.53
490,79,366.75
491,21,913.83
492,30,339.18
493,29,160.9
494,35,499.58
495,41,267.44
496,99,404.29
497,6,676.3
498,5,951.03
499,39,429.35
500,65,562.69
501,73,846.48
502,59,600.99
503,81,862.45
504,38,667.29
505,79,134.87
506,59,432.71
507,85,751.69
508,60,207.26
509,2,386.1
510,65,474.75
511,35,728.14
512,2,453.03
513,75,124.13
514,24,869.72
515,58,587.44
516,7,461.4
517,15,540.16
518,81,644.81
519,10,259.92
520,46,634.07
521,22,666.4
522,78,249.72
523,92,951.32
524,53,860.18
525,24,721.01
526,14,546.55
527,75,195.34
528,48,492.22
529,50,255.67
530,83,243.63
531,38,391.8
532,91,378.18
533,82,405.98
534,35,216.38
535,93,999.35
536,67,240.52
537,2,805.82
538,83,473.35
539,8,242.92
540,1,577.06
541,56,332.69
542,19,980.89
543,10,954.35
544,62,979.43
545,56,803.51
546,30,404.66
547,35,127.15
548,14,774.57
549,70,686.11
550,57,173.0
551,27,579.66
552,79,296.21
553,41,672.79
554,2,626.95
555,8,336.59
556,84,631.6
557,6,513.24
558,51,956.74
559,46,812.66
560,86,100.09
561,83,835.9
562,34,204.16
563,89,267.82
564,17,607.58
565,58,459.96
566,68,173.37
567,10,309.23
568,26,161.2
569,11,533.58
570,96,581.21
571,4,817.87
572,98,265.59
573,38,497.61
574,46,787.1
575,9,675.45
576,24,535.54
577,67,544.18
578,53,802.88
579,75,196.29
580,86,129.54
581,56,101.78
582,29,834.47
583,26,415.16
584,99,124.28
585,92,315.89
586,54,889.7
587,1,394.97
588,48,397.18
589,46,738.83
590,76,904.34
591,17,400.26
592,48,492.57
593,74,499.73
594,89,587.47
595,86,483.05
596,3,590.72
597,6,300.7
598,66,954.56
599,43,949.18
600,93,304.32
601,60,332.38
602,94,734.53
603,14,748.93
604,46,107.93
605,19,511.39
606,79,169.51
607,1,930.69
608,84,897.04
609,9,746.43
610,6,331.97
611,20,844.57
612,89,179.8
613,21,410.86
614,92,807.84
615,28,513.51
616,67,440.27
617,100,384.46
618,21,210.8
619,82,841.74
620,57,720.08
621,65,532.37
622,25,382.22
623,66,420.21
624,79,645.62
625,78,906.2
626,16,307.56
627,49,662.56
628,67,601.15
629,33,540.55
630,90,700.62
631,69,408.56
632,75,489.54
633,29,288.85
634,43,771.25
635,20,349.75
636,24,177.58
637,91,975.41
638,52,437.36
639,18,282.15
640,33,730.36
641,69,411.23
642,56,855.21
643,21,425.17
644,82,700.8
645,3,501.48
646,4,104.87
647,69,712.08
648,71,541.77
649,82,982.78
650,91,657.55
651,72,673.01
652,23,116.86
653,67,907.54
654,78,594.75
655,9,926.26
656,1,336.6
657,73,475.44
658,30,665.16
659,71,467.13
660,92,869.66
661,14,200.9
662,41,974.35
663,79,807.37
664,5,855.8
665,5,918.63
666,40,986.63
667,90,268.66
668,45,359.06
669,48,986.16
670,28,413.23
671,14,925.74
672,43,876.61
673,97,342.34
674,26,311.87
675,36,708.39
676,35,408.5
677,24,961.62
678,74,699.78
679,23,164.27
680,95,403.08
681,48,896.9
682,8,339.03
683,19,888.39
684,31,240.93
685,38,495.41
686,17,136.8
687,1,231.25
688,33,731.2
689,23,955.43
690,69,776.4
691,96,228.44
692,69,559.12
693,48,564.33
694,16,505.36
695,42,305.87
696,94,418.34
697,97,345.37
698,47,611.53
699,42,434.84
700,32,464.98
701,96,573.3
702,40,489.09
703,99,526.82
704,25,430.3
705,29,334.0
706,17,576.25
707,85,217.49
708,16,126.02
709,21,638.99
710,98,109.12
711,72,791.89
712,52,769.93
713,68,905.29
714,2,922.84
715,13,227.96
716,70,525.3
717,79,327.21
718,84,811.5
719,30,327.98
720,41,593.95
721,87,384.49
722,21,712.49
723,21,982.18
724,42,307.38
725,47,219.11
726,32,413.71
727,82,616.52
728,38,960.03
729,4,525.96
730,62,267.38
731,19,759.12
732,23,307.05
733,84,748.2
734,61,936.43
735,39,790.05
736,51,384.48
737,32,887.3
738,1,465.02
739,84,670.93
740,28,589.56
741,53,126.07
742,82,936.72
743,57,350.78
744,52,334.33
745,46,413.1
746,85,244.32
747,11,187.36
748,36,875.49
749,93,745.47
750,22,401.38
751,59,857.74
752,23,839.62
753,1,588.67
754,61,393.24
755,41,825.12
756,69,853.31
757,71,906.08
758,48,478.5
759,97,688.56
760,40,300.09
761,29,427.82
762,69,753.14
763,25,648.01
764,51,334.2
765,95,309.44
766,12,168.92
767,4,761.73
768,87,633.45
769,98,204.75
770,58,856.2
771,89,489.89
772,2,593.57
773,94,719.75
774,4,700.77
775,46,919.54
776,17,852.39
777,89,798.72
778,99,273.38
779,2,428.58
780,19,261.99
781,22,386.98
782,41,986.4
783,43,345.3
784,25,208.89
785,70,906.78
786,42,839.39
787,7,141.49
788,54,312.07
789,100,375.54
790,62,712.56
791,21,724.17
792,51,265.24
793,60,350.87
794,25,661.58
795,50,949.99
796,73,501.81
797,82,393.65
798,49,356.86
799,45,836.91
800,80,945.95
801,8,707.59
802,14,677.03
803,41,936.43
804,69,457.78
805,28,387.33
806,87,943.2
807,35,183.06
808,82,372.17
809,11,338.52
810,33,419.12
811,65,407.69
812,90,694.21
813,74,249.96
814,62,473.24
815,73,388.78
816,17,469.42
817,89,521.03
818,10,762.96
819,73,303.35
820,39,216.79
821,36,875.99
822,37,940.54
823,9,535.17
824,52,396.8
825,85,237.91
826,29,988.77
827,52,812.23
828,63,545.02
829,12,747.46
830,89,780.15
831,93,742.24
832,71,585.3
833,78,933.98
834,40,407.63
835,76,782.65
836,92,532.83
837,45,339.98
838,25,785.0
839,71,851.13
840,18,854.23
841,87,505.92
842,50,846.14
843,99,956.38
844,83,360.99
845,16,998.32
846,85,312.38
847,20,891.47
848,74,518.9
849,38,193.04
850,9,855.58
851,88,410.06
852,82,305.43
853,20,477.02
854,28,699.43
855,26,968.17
856,99,843.32
857,55,288.65
858,91,509.77
859,95,442.22
860,25,364.77
861,98,655.17
862,42,842.56
863,9,400.07
864,31,626.56
865,22,486.2
866,61,843.21
867,78,932.22
868,10,266.92
869,77,120.63
870,43,262.17
871,7,538.58
872,44,454.38
873,99,232.28
874,24,901.49
875,32,208.27
876,29,578.55
877,97,872.54
878,12,581.56
879,61,965.14
880,86,692.36
881,35,323.96
882,34,346.45
883,41,886.49
884,61,836.85
885,28,853.65
886,63,591.64
887,96,898.62
888,26,619.09
889,27,822.65
890,44,640.37
891,97,144.69
892,74,918.74
893,53,451.24
894,89,899.15
895,99,131.58
896,52,388.53
897,88,326.65
898,34,590.56
899,54,793.88
900,32,657.13
901,80,474.36
902,63,412.07
903,1,875.65
904,60,631.49
905,61,486.36
906,37,259.91
907,85,828.99
908,3,530.33
909,46,975.93
910,77,405.42
911,97,274.07
912,30,582.26
913,88,258.9
914,73,344.41
915,56,782.47
916,48,630.35
917,8,895.9
918,13,813.84
919,73,261.57
920,61,241.3
921,21,123.13
922,74,442.96
923,12,665.24
924,77,619.01
925,91,101.04
926,65,158.5
927,85,148.94
928,96,149.48
929,96,236.03
930,59,245.6
931,62,356.68
932,97,621.4
933,25,686.32
934,86,459.35
935,26,752.67
936,57,385.64
937,38,411.47
938,37,296.68
939,59,160.6
940,99,761.92
941,32,826.2
942,96,708.64
943,61,277.35
944,86,264.51
945,74,896.11
946,12,233.16
947,54,931.99
948,2,967.99
949,63,139.74
950,72,163.03
951,8,647.38
952,99,490.21
953,4,153.11
954,63,358.93
955,97,729.0
956,84,617.44
957,44,496.72
958,81,500.94
959,42,504.99
960,6,439.22
961,1,689.42
962,20,161.82
963,96,912.69
964,82,151.59
965,62,512.39
966,72,369.4
967,11,836.09
968,51,513.8
969,57,320.51
970,74,224.34
971,37,761.54
972,43,447.79
973,51,424.31
974,50,393.19
975,23,693.23
976,42,642.39
977,67,300.51
978,92,637.67
979,12,259.74
980,89,503.71
981,94,766.35
982,7,863.75
983,65,454.98
984,87,836.19
985,67,568.61
986,5,241.55
987,36,508.45
988,9,532.71
989,60,698.87
990,7,599.04
991,19,798.94
992,15,617.74
993,42,395.02
994,82,409.65
995,88,244.21
996,54,224.48
997,20,111.79
998,78,163.6
999,1,255.08
1000,100,893.24
1001,40,366.26
1002,36,503.51
1003,3,806.0
1004,72,463.24
1005,71,822.31
1006,52,934.01
1007,88,847.3
1008,27,244.7
1009,57,396.7
1010,17,403.72
1011,96,148.15
1012,11,707.72
1013,53,110.44
1014,45,429.21
1015,73,124.01
1016,7,919.43
1017,90,498.88
1018,51,348.01
1019,20,526.09
1020,74,943.82
1021,74,194.69
1022,6,632.02
1023,85,587.69
1024,97,212.1
1025,54,533.05
1026,43,547.79
1027,86,369.13
1028,72,822.07
1029,47,730.35
1030,58,355.7
1031,24,517.39
1032,40,359.38
1033,13,418.66
1034,78,787.53
1035,79,157.78
1036,8,450.25
1037,86,299.25
1038,70,118.26
1039,46,977.12
1040,40,118.1
1041,45,471.98
1042,7,441.07
1043,84,813.88
1044,81,102.35
1045,51,557.84
1046,80,106.77
1047,96,373.77
1048,37,313.02
1049,91,316.24
1050,22,733.19
1051,17,429.71
1052,86,187.98
1053,73,718.2
1054,61,170.24
1055,92,692.57
1056,34,940.16
1057,36,659.58
1058,4,690.85
1059,32,403.3
1060,98,947.51
1061,53,150.22
1062,24,542.53
1063,55,681.78
1064,54,366.25
1065,86,838.71
1066,31,955.67
1067,11,295.6
1068,68,842.06
1069,93,385.03
1070,29,494.85
1071,53,761.73
1072,48,498.76
1073,26,768.31
1074,26,298.35
1075,98,339.47
1076,69,721.56
1077,62,980.18
1078,97,562.06
1079,93,199.52
1080,91,999.41
1081,90,390.23
1082,38,999.84
1083,49,852.05
1084,3,605.13
1085,4,625.79
1086,39,560.56
1087,23,880.67
1088,80,438.3
1089,71,535.17
1090,99,779.37
1091,35,310.5
1092,77,941.27
1093,50,720.44
1094,39,384.45
1095,93,557.45
1096,34,390.54
1097,89,656.14
1098,92,476.72
1099,67,161.68
1100,77,538.01
1101,41,891.93
1102,88,761.22
1103,62,552.49
1104,12,159.99
1105,6,923.53
1106,83,725.58
1107,38,377.19
1108,71,887.66
1109,2,510.42
1110,67,113.22
1111,92,596.2
1112,37,829.9
1113,93,537.02
1114,4,286.52
1115,93,445.59
1116,51,611.78
1117,64,170.53
1118,10,560.47
1119,60,699.52
1120,25,204.88
1121,27,387.21
1122,83,997.34
1123,55,577.83
1124,44,683.75
1125,8,834.19
1126,96,258.33
1127,1,573.33
1128,78,887.53
1129,1,459.16
1130,99,471.58
1131,80,743.4
1132,37,695.24
1133,44,776.5
1134,76,894.1
1135,36,219.9
1136,32,292.6
1137,47,656.07
1138,60,584.23
1139,11,847.05
1140,80,864.59
1141,10,779.57
1142,95,171.76
1143,88,190.15
1144,78,823.38
1145,95,311.92
1146,40,831.07
1147,92,375.94
1148,88,517.33
1149,99,447.64
1150,17,321.3
1151,6,299.93
1152,39,294.71
1153,57,767.62
1154,89,772.47
1155,87,559.52
1156,52,338.78
1157,13,585.82
1158,91,446.09
1159,59,280.01
1160,66,418.0
1161,77,616.94
1162,26,149.54
1163,76,939.86
1164,55,768.79
1165,12,448.68
1166,99,475.84
1167,6,646.83
1168,38,176.46
1169,25,618.66
1170,17,683.81
1171,89,248.43
1172,79,302.59
1173,10,567.07
1174,72,100.18
1175,17,483.38
1176,10,547.03
1177,2,900.87
1178,86,210.99
1179,81,470.14
1180,28,145.3
1181,66,199.41
1182,37,797.28
1183,17,523.02
1184,46,974.0
1185,86,928.4
1186,44,491.8
1187,86,833.1
1188,53,795.98
1189,33,673.65
1190,61,328.49
1191,21,857.89
1192,100,413.02
1193,71,169.01
1194,66,191.94
1195,3,779.29
1196,93,591.87
1197,2,114.14
1198,57,641.18
1199,60,951.17
1200,80,148.4
1201,27,294.78
1202,19,920.23
1203,42,816.43
1204,75,447.99
1205,85,508.65
1206,48,631.06
1207,77,706.22
1208,91,827.89
1209,37,447.92
1210,88,234.28
1211,78,913.06
1212,67,498.51
1213,73,790.16
1214,70,816.74
1215,37,883.76
1216,39,720.29
1217,37,407.49
1218,3,712.09
1219,17,610.39
1220,13,311.17
1221,7,671.62
1222,30,446.64
1223,54,215.29
1224,55,365.02
1225,79,855.16
1226,32,308.12
1227,73,984.7
1228,79,443.32
1229,75,122.31
1230,32,602.07
1231,35,335.32
1232,76,375.46
1233,23,741.37
1234,79,477.55
1235,75,851.27
1236,37,674.25
1237,93,493.89
1238,45,389.88
1239,88,413.13
1240,59,700.06
1241,37,467.55
1242,62,916.76
1243,49,491.02
1244,28,833.77
1245,24,421.68
1246,88,959.0
1247,9,455.56
1248,87,891.34
1249,87,686.48
1250,49,744.88
1251,74,270.52
1252,5,438.68
1253,26,568.68
1254,59,654.0
1255,47,857.59
1256,72,662.59
1257,70,646.16
1258,76,830.53
1259,88,246.37
1260,96,484.74
1261,30,336.27
1262,32,382.19
1263,49,238.12
1264,81,286.24
1265,96,940.39
1266,23,640.88
1267,50,816.39
1268,27,243.06
1269,50,660.65
1270,51,366.33
1271,89,454.47
1272,4,319.4
1273,19,361.81
1274,3,130.5
1275,91,426.4
1276,82,703.5
1277,34,997.54
1278,3,706.6
1279,91,565.44
1280,87,305.42
1281,94,510.34
1282,54,311.82
1283,97,460.75
1284,4,792.24
1285,47,140.61
1286,43,504.23
1287,58,958.27
1288,35,100.09
1289,48,715.44
1290,58,787.02
1291,26,607.2
1292,50,876.09
1293,24,272.65
1294,19,349.69
1295,18,691.17
1296,64,982.08
1297,35,930.38
1298,41,176.99
1299,100,235.21
1300,30,867.82
1301,37,311.79
1302,45,987.61
1303,1,474.93
1304,88,367.74
1305,83,101.25
1306,23,499.83
1307,51,389.53
1308,46,897.04
1309,70,720.09
1310,40,769.05
1311,39,475.54
1312,75,573.27
1313,43,989.38
1314,94,730.5
1315,52,674.4
1316,41,688.28
1317,11,326.59
1318,39,210.91
1319,90,543.17
1320,95,893.37
1321,77,566.2
1322,19,967.32
1323,28,317.62
1324,36,204.38
1325,16,371.71
1326,70,544.31
1327,41,579.49
1328,26,581.63
1329,95,226.21
1330,73,615.06
1331,95,253.76
1332,67,223.08
1333,57,392.14
1334,68,224.3
1335,95,444.81
1336,85,445.97
1337,61,227.0
1338,74,675.81
1339,20,948.02
1340,74,616.18
1341,6,939.05
1342,81,192.9
1343,97,552.35
1344,7,786.49
1345,24,525.96
1346,16,115.08
1347,11,765.26
1348,39,691.42
1349,22,777.58
1350,58,760.75
1351,2,128.41
1352,79,171.23
1353,51,965.48
1354,29,766.4
1355,13,764.05
1356,10,176.0
1357,23,423.38
1358,81,954.25
1359,52,889.33
1360,13,629.8
1361,7,473.76
1362,57,253.39
1363,98,434.68
1364,42,223.8
1365,86,525.65
1366,78,608.24
1367,45,242.33
1368,50,291.51
1369,93,886.26
1370,52,946.63
1371,1,969.63
1372,45,607.01
1373,47,632.66
1374,27,289.6
1375,21,391.84
1376,57,569.27
1377,9,410.04
1378,85,647.57
1379,44,176.89
1380,71,786.56
1381,25,552.15
1382,37,946.62
1383,78,418.25
1384,53,134.5
1385,65,447.58
1386,59,346.46
1387,80,147.09
1388,3,807.29
1389,100,770.56
1390,81,862.36
1391,58,645.08
1392,46,456.99
1393,89,922.65
1394,51,174.64
1395,47,844.27
1396,72,554.78
1397,12,854.81
1398,44,250.55
1399,2,114.52
1400,45,378.41
1401,76,730.79
1402,88,101.53
1403,81,584.34
1404,58,967.54
1405,97,875.64
1406,25,283.68
1407,75,400.14
1408,35,405.08
1409,90,478.58
1410,86,140.03
1411,71,807.25
1412,44,578.66
1413,76,774.92
1414,70,297.62
1415,5,831.73
1416,55,805.78
1417,21,119.93
1418,73,871.98
1419,87,800.73
1420,83,501.09
1421,23,487.61
1422,59,872.1
1423,36,734.84
1424,10,672.46
1425,62,207.49
1426,72,215.52
1427,35,471.4
1428,90,692.54
1429,6,990.72
1430,92,134.6
1431,34,420.11
1432,34,149.07
1433,3,806.78
1434,51,825.42
1435,37,281.26
1436,28,760.21
1437,56,839.54
1438,74,125.0
1439,95,882.3
1440,29,352.22
1441,45,959.86
1442,1,838.23
1443,62,392.2
1444,35,734.03
1445,55,184.38
1446,98,828.78
1447,52,143.85
1448,41,729.57
1449,68,552.55
1450,71,811.33
1451,75,400.44
1452,57,492.59
1453,64,960.59
1454,83,131.72
1455,65,246.41
1456,80,863.33
1457,59,960.99
1458,41,696.9
1459,19,827.11
1460,62,668.59
1461,37,551.79
1462,97,150.04
1463,81,371.91
1464,99,764.33
1465,32,243.64
1466,46,999.05
1467,91,599.44
1468,97,135.87
1469,45,271.18
1470,22,485.24
1471,65,811.36
1472,82,830.02
1473,58,645.17
1474,87,762.13
1475,77,908.32
1476,28,765.14
1477,47,712.79
1478,73,249.05
1479,67,900.06
1480,22,521.44
1481,70,906.69
1482,61,174.62
1483,62,538.98
1484,48,364.5
1485,59,955.14
1486,73,864.82
1487,33,464.7
1488,90,705.7
1489,20,702.54
1490,15,692.07
1491,45,880.61
1492,63,589.02
1493,77,663.19
1494,32,511.64
1495,61,630.97
1496,36,397.3
1497,44,229.0
1498,45,175.49
1499,18,693.34
1500,23,690.41
1501,2,737.6
1502,3,405.18
1503,96,727.43
1504,66,820.08
1505,25,976.2
1506,6,748.68
1507,22,169.89
1508,95,291.12
1509,58,918.73
1510,29,802.31
1511,34,357.99
1512,49,645.57
1513,11,870.03
1514,16,410.64
1515,93,612.96
1516,78,534.99
1517,81,977.71
1518,81,506.6
1519,62,349.09
1520,78,164.88
1521,85,933.32
1522,73,517.44
1523,21,778.56
1524,82,300.61
1525,61,894.78
1526,72,609.7
1527,53,840.88
1528,53,816.57
1529,19,870.96
1530,83,692.84
1531,62,309.36
1532,62,959.67
1533,96,683.85
1534,59,786.62
1535,74,787.78
1536,38,622.52
1537,53,139.09
1538,64,963.85
1539,76,601.52
1540,1,503.4
1541,8,622.28
1542,86,609.62
1543,48,703.73
1544,95,978.79
1545,98,740.64
1546,25,104.19
1547,52,382.72
1548,80,820.62
1549,50,396.25
1550,83,292.93
1551,3,686.68
1552,3,954.41
1553,32,323.79
1554,23,423.58
1555,1,700.47
1556,94,964.0
1557,38,355.22
1558,64,910.64
1559,39,583.32
1560,73,773.8
1561,51,830.08
1562,2,658.07
1563,26,766.19
1564,52,481.07
1565,10,346.5
1566,26,705.69
1567,59,184.93
1568,54,242.32
1569,82,233.68
1570,98,159.38
1571,15,229.87
1572,64,958.41
1573,13,382.42
1574,70,292.83
1575,5,211.18
1576,88,135.26
1577,77,101.07
1578,84,877.06
1579,93,608.44
1580,40,879.09
1581,39,102.58
1582,92,450.88
1583,7,624.8
1584,27,473.88
1585,14,127.11
1586,96,744.59
1587,28,960.17
1588,93,762.63
1589,4,161.17
1590,88,928.74
1591,16,618.75
1592,1,179.27
1593,31,164.9
1594,22,887.36
1595,60,977.63
1596,86,667.96
1597,89,274.84
1598,24,319.65
1599,66,453.59
1600,34,990.37
1601,39,372.63
1602,55,998.16
1603,63,251.34
1604,83,364.42
1605,10,485.02
1606,50,331.33
1607,36,665.88
1608,14,868.21
1609,37,173.52
1610,47,170.52
1611,15,834.24
1612,81,462.08
1613,31,470.8
1614,87,257.45
1615,11,302.62
1616,81,862.87
1617,74,152.55
1618,58,515.48
1619,4,781.81
1620,15,522.05
1621,87,326.03
1622,77,530.39
1623,71,559.19
1624,4,145.87
1625,47,278.02
1626,59,379.99
1627,95,574.11
1628,85,121.76
1629,73,647.05
1630,5,321.03
1631,50,881.89
1632,23,927.02
1633,93,390.5
1634,42,831.86
1635,59,836.37
1636,33,748.63
1637,98,392.53
1638,88,817.35
1639,27,962.55
1640,38,104.77
1641,6,856.32
1642,12,712.4
1643,76,603.42
1644,86,114.39
1645,18,735.59
1646,17,809.87
1647,46,585.22
1648,44,538.12
1649,64,704.01
1650,28,941.82
1651,53,866.73
1652,29,552.39
1653,75,138.09
1654,60,289.44
1655,48,542.05
1656,41,892.05
1657,79,535.9
1658,62,738.39
1659,12,899.52
1660,41,183.57
1661,4,265.07
1662,69,868.54
1663,28,915.68
