ItemID,Weight,Value
190,25,953.46
191,84,278.77
192,48,822.16
193,89,814.26
194,75,184.39
195,73,246.08
196,93,419.39
197,74,822.17
198,53,456.41
199,40,310.81
200,97,292.78
201,51,728.0
202,74,923.38
203,85,723.64
204,25,787.51
205,34,724.61
206,23,428.43
207,27,183.75
208,48,810.89
209,7,226.6
210,35,247.11
211,29,872.95
212,49,637.74
213,74,499.87
214,21,356.72
215,79,498.35
216,1,805.82
217,4,708.09
218,62,369.99
219,86,488.23
220,91,660.04
221,75,873.59
222,71,615.58
223,4,730.73
224,41,743.72
225,63,444.75
226,37,740.3
227,68,156.14
228,87,901.63
229,41,897.93
230,5,985.49
231,92,219.17
232,82,384.51
233,32,499.58
234,97,805.45
235,79,573.28
236,66,233.58
237,72,394.67
238,21,282.46
239,95,240.05
240,18,414.63
241,15,453.76
242,57,324.19
243,25,447.34
244,60,437.46
245,72,485.15
246,7,939.31
247,64,473.93
248,16,649.13
249,52,620.04
250,100,918.72
251,12,690.47
252,17,137.78
253,17,302.21
254,35,956.92
255,46,720.76
256,48,771.14
257,65,313.95
258,80,824.49
259,12,442.42
260,5,778.73
261,88,458.87
262,48,153.4
263,2,762.25
264,99,246.83
265,79,237.91
266,88,594.16
267,72,189.06
268,14,683.34
269,67,385.96
270,32,915.74
271,14,692.6
272,39,344.81
273,67,871.75
274,67,815.92
275,94,536.05
276,14,665.19
277,56,296.45
278,48,908.24
279,87,664.32
280,66,848.35
281,58,406.44
282,21,480.18
283,87,470.65
284,51,792.62
285,21,140.48
286,62,383.7
287,52,902.86
288,68,117.86
289,42,537.34
290,98,471.67
291,24,280.65
292,27,858.46
293,5,869.23
294,48,448.14
295,26,200.69
296,9,715.6
297,53,382.33
298,8,742.47
299,95,211.61
300,84,664.16
301,84,336.93
302,89,854.35
303,91,259.89
304,1,424.02
305,35,382.19
306,61,259.46
307,65,154.91
308,95,554.73
309,46,419.91
310,50,752.32
311,25,402.44
312,44,437.1
313,73,726.44
314,93,331.68
315,61,232.49
316,9,562.52
317,15,828.79
318,37,266.19
319,95,172.53
320,61,846.71
321,23,986.67
322,61,913.24
323,43,576.6
324,43,748.96
325,19,560.46
326,42,128.31
327,99,191.01
328,83,707.03
329,45,549.54
330,73,768.97
331,35,626.26
332,71,694.22
333,66,652.71
334,71,798.36
335,73,867.46
336,78,876.23
337,4,111.76
338,95,892.73
339,72,603.93
340,49,890.27
341,33,103.62
342,96,933.54
343,55,131.83
344,7,587.04
345,69,259.85
346,97,303.8
347,44,135.5
348,90,956.86
349,23,196.72
350,46,377.52
351,91,204.08
352,97,164.68
353,91,559.94
354,96,200.57
355,28,518.28
356,42,946.27
357,37,641.22
358,51,880.57
359,58,503.79
360,99,814.52
361,97,455.24
362,80,991.65
363,96,917.9
364,59,486.22
365,51,150.22
366,93,325.58
367,20,197.33
368,44,304.14
369,25,961.65
370,70,990.37
371,75,352.24
372,61,690.52
373,17,171.07
374,34,392.34
375,70,442.03
376,65,384.47
377,1,490.8
378,29,461.99
379,1,179.17
380,65,398.44
381,1,323.63
382,61,212.21
383,25,500.27
384,31,753.86
385,36,104.08
386,94,991.67
387,24,286.56
388,66,554.01
389,55,308.17
390,31,558.18
391,2,355.04
392,81,301.89
393,69,484.81
394,78,918.93
395,93,520.04
396,54,896.9
397,10,997.47
398,50,755.17
399,4,159.54
400,48,994.09
401,19,940.79
402,8,762.63
403,98,933.87
404,35,363.91
405,17,513.08
406,75,712.78
407,19,184.06
408,100,825.14
409,42,314.13
410,84,860.48
411,50,625.72
412,78,666.11
413,57,808.95
414,86,526.38
415,34,961.19
416,93,463.64
417,28,871.76
418,59,896.72
419,87,205.04
420,42,367.12
421,34,508.04
422,47,787.9
423,7,130.96
424,74,224.77
425,81,644.28
426,76,558.55
427,91,919.41
428,62,197.2
429,49,455.73
430,15,143.3
431,77,895.01
432,67,460.21
433,67,994.64
434,70,394.46
435,36,942.82
436,8,828.07
437,100,447.82
438,87,818.45
439,46,805.42
440,9,976.45
441,3,224.63
442,87,928.45
443,7,274.65
444,85,810.95
445,83,380.48
446,66,843.46
447,56,964.19
448,11,834.04
449,24,607.81
450,11,524.55
451,20,806.8
452,78,968.01
453,38,431.41
454,64,734.89
455,80,135.39
456,49,259.76
457,14,480.61
458,35,848.13
459,27,917.86
460,83,870.52
461,3,488.14
462,80,122.77
463,28,574.7
464,86,187.98
465,16,359.64
466,97,473.36
467,64,824.47
468,30,710.92
469,1,116.26
470,59,565.46
471,17,311.66
472,66,865.6
473,14,342.27
474,17,258.95
475,11,450.06
476,12,967.9
477,100,629.66
478,27,895.23
479,26,433.67
480,58,813.74
481,38,576.48
482,67,222.74
483,17,702.41
484,58,686.04
485,86,492.27
486,77,319.15
487,75,922.9
488,94,794.2
489,41,239.09
490,29,765.0
491,57,906.09
492,45,150.95
493,39,602.55
494,82,373.84
495,23,823.14
496,13,915.15
497,7,594.24
498,95,402.6
499,98,688.29
500,63,503.2
501,6,983.73
502,82,992.61
503,38,482.95
504,22,213.3
505,80,664.29
506,8,620.86
507,94,306.15
508,44,156.75
509,88,515.46
510,77,710.13
511,68,557.46
512,7,594.94
513,20,301.06
514,50,432.66
515,10,421.83
516,41,362.33
517,29,859.99
518,57,963.38
519,4,942.53
520,82,291.56
521,4,139.23
522,25,524.55
523,9,331.16
524,26,597.08
525,4,881.91
526,99,156.56
527,34,941.15
528,60,113.14
529,94,623.61
530,99,218.63
531,70,703.8
532,50,127.26
533,47,861.17
534,69,152.45
535,26,324.97
536,44,687.28
537,77,557.66
538,91,682.59
539,1,473.88
540,4,542.82
541,50,332.43
542,92,472.07
543,96,323.66
544,11,718.5
545,88,851.46
546,50,789.38
547,69,980.51
548,28,950.59
549,8,980.73
550,71,344.18
551,66,314.54
552,32,562.82
553,48,945.54
554,23,704.18
555,91,985.3
556,84,680.78
557,54,716.55
558,97,191.12
559,22,644.42
560,25,306.76
561,99,526.39
562,50,122.86
563,15,867.85
564,97,172.63
565,56,368.04
566,95,680.93
567,88,586.73
568,6,406.42
569,26,158.95
570,69,111.85
571,51,561.62
572,39,939.98
573,45,599.29
574,81,265.81
575,93,530.17
576,15,682.48
577,82,799.97
578,9,582.24
579,32,896.72
580,100,670.58
581,90,154.17
582,71,970.35
583,11,312.09
584,24,317.73
585,17,808.92
586,68,341.38
587,39,668.4
588,96,487.94
589,88,258.54
590,6,597.7
591,20,883.92
592,54,654.74
593,1,134.78
594,32,215.83
595,34,397.22
596,77,302.91
597,99,371.15
598,71,411.76
599,49,176.69
600,69,590.22
601,11,731.0
602,93,296.23
603,47,651.41
604,11,924.13
605,86,372.86
606,64,778.18
607,54,240.32
608,8,493.55
609,83,236.21
610,21,134.43
611,73,120.81
612,75,691.97
613,95,697.79
614,77,143.73
615,62,252.13
616,84,845.04
617,59,721.05
618,80,747.23
619,66,684.93
620,37,169.5
621,23,695.13
622,99,241.18
623,92,991.24
624,71,206.22
625,88,850.56
626,35,927.87
627,98,425.51
628,91,842.74
629,81,553.26
630,63,811.91
631,60,890.49
632,38,617.88
633,52,552.19
634,55,567.82
635,45,182.03
636,51,354.05
637,37,548.92
638,80,381.68
639,22,225.51
640,60,847.98
641,20,660.0
642,92,368.35
643,25,468.21
644,77,138.87
645,55,559.56
646,21,450.86
647,22,588.4
648,52,432.29
649,39,601.09
650,7,990.41
651,9,920.66
652,22,350.96
653,33,813.45
654,53,193.38
655,66,895.05
656,29,355.83
657,10,755.96
658,17,482.32
659,37,544.91
660,14,562.82
661,3,386.9
662,37,883.39
663,36,646.31
664,21,690.29
665,5,483.98
666,99,342.06
667,55,258.92
668,32,205.79
669,23,712.81
670,10,178.27
671,59,162.12
672,61,793.06
673,38,237.42
674,11,253.41
675,1,414.65
676,53,214.23
677,70,998.11
678,83,251.13
679,68,449.95
680,52,731.37
681,97,264.56
682,83,705.42
683,45,350.81
684,34,594.69
685,57,143.31
686,76,835.08
687,61,645.76
688,83,205.96
689,81,260.27
690,73,375.41
691,51,975.38
692,96,783.38
693,48,705.94
694,18,316.1
695,69,797.5
696,77,856.82
697,28,568.88
698,95,867.14
699,58,204.01
700,34,398.3
701,75,728.57
702,46,663.27
703,57,926.05
704,97,224.44
705,19,543.54
706,17,625.76
707,61,617.18
708,3,160.8
709,86,243.21
710,74,689.02
711,20,773.34
712,70,397.85
713,34,254.33
714,17,114.64
715,99,719.47
716,21,173.45
717,38,633.58
718,82,759.17
719,90,434.22
720,34,441.53
721,37,260.63
722,32,177.5
723,20,208.95
724,76,982.27
725,48,967.76
726,83,161.5
727,93,742.79
728,40,427.94
729,55,627.01
730,60,254.57
731,83,307.54
732,62,335.09
733,15,992.53
734,9,309.87
735,85,855.95
736,28,901.6
737,63,899.76
738,11,965.61
739,41,972.56
740,83,886.44
741,31,573.22
742,14,421.26
743,90,361.83
744,82,240.88
745,13,437.26
746,23,634.08
747,78,154.81
748,60,122.42
749,22,847.62
750,37,182.58
751,93,271.57
752,97,500.35
753,12,269.05
754,21,828.22
755,50,843.19
756,54,390.99
757,38,619.55
758,16,107.24
759,68,674.08
760,58,749.96
761,84,450.74
762,27,706.82
763,60,220.79
764,55,638.23
765,12,435.75
766,31,403.21
767,79,822.56
768,60,782.76
769,81,258.32
770,48,186.91
771,49,400.0
772,30,456.36
773,27,635.7
774,15,357.57
775,78,185.07
776,49,312.6
777,28,463.87
778,77,271.13
779,54,484.23
780,24,648.78
781,84,447.3
782,95,907.44
783,46,158.63
784,70,618.63
785,6,253.59
786,72,879.26
787,63,847.55
788,14,197.59
789,13,484.16
790,59,324.17
791,32,415.7
792,13,697.37
793,22,377.62
794,52,709.98
795,47,667.96
796,98,993.76
797,63,899.15
798,95,135.18
799,88,749.01
800,16,418.95
801,77,594.09
802,79,973.46
803,94,603.98
804,41,685.22
805,89,181.94
806,95,222.64
807,70,978.08
808,64,700.27
809,22,169.6
810,98,163.07
811,24,618.31
812,94,762.79
813,38,362.66
814,93,756.56
815,27,253.99
816,42,718.11
817,39,983.28
818,14,751.66
819,77,896.48
820,74,325.36
821,98,901.47
822,99,342.66
823,40,779.18
824,13,838.36
825,81,349.79
826,1,882.82
827,10,255.8
828,40,212.3
829,100,330.68
830,49,809.89
831,97,590.35
832,47,209.22
833,66,445.69
834,76,673.87
835,86,442.73
836,54,711.29
837,44,156.18
838,69,460.74
839,5,986.44
840,38,553.14
841,23,599.41
842,94,445.35
843,31,362.44
844,90,549.4
845,27,984.51
846,87,133.02
847,29,619.79
848,77,289.95
849,55,341.3
850,23,757.88
851,9,824.93
852,64,944.14
853,29,933.66
854,96,356.39
855,13,166.67
856,84,771.43
857,23,277.09
858,99,990.83
859,83,521.33
860,18,965.87
861,91,220.63
862,79,526.6
863,27,730.58
864,16,581.87
865,72,873.4
866,20,253.62
867,37,494.63
868,63,249.21
869,81,349.94
870,27,503.89
871,38,570.67
872,92,306.65
873,95,981.91
874,85,805.02
875,45,473.75
876,45,302.29
877,76,456.85
878,61,210.95
879,22,221.69
880,55,363.52
881,33,667.92
882,98,854.58
883,70,272.66
884,21,753.21
885,61,817.59
886,84,514.08
887,51,143.13
888,75,251.66
889,81,196.77
890,25,357.06
891,63,787.56
892,72,652.57
893,98,643.88
894,5,578.38
895,40,458.39
896,74,203.9
897,17,765.46
898,4,877.33
899,49,197.01
900,65,548.57
901,15,556.43
902,6,852.2
903,79,130.14
904,69,871.81
905,45,145.89
906,70,402.13
907,5,413.58
908,98,491.57
909,56,703.7
910,45,563.3
911,88,783.78
912,12,407.28
913,71,578.51
914,73,146.14
915,60,813.89
916,49,606.04
917,28,609.57
918,5,859.67
919,5,680.08
920,36,281.81
921,1,736.09
922,97,960.33
923,68,268.97
924,36,657.64
925,67,891.5
926,43,159.07
927,77,157.17
928,83,233.33
929,6,479.19
930,58,518.17
931,29,838.09
932,13,184.56
933,88,614.22
934,23,679.49
935,65,807.6
936,41,843.66
937,74,974.06
938,41,867.54
939,58,226.08
940,1,645.93
941,91,734.95
942,39,381.68
943,2,547.16
944,53,673.06
945,20,235.54
946,35,332.56
947,7,979.62
948,89,282.12
949,64,615.23
950,31,523.19
951,68,929.86
952,11,414.04
953,53,855.38
954,46,506.43
955,96,781.2
956,1,617.87
957,95,674.63
958,9,529.15
959,97,590.02
960,67,866.61
961,45,905.8
962,22,108.52
963,30,864.17
964,14,507.5
965,86,605.27
966,17,506.7
967,68,723.31
968,3,743.7
969,4,331.53
970,76,986.4
971,35,179.02
972,69,873.4
973,87,450.26
974,14,155.87
975,67,399.78
976,75,642.84
977,54,766.48
978,92,286.8
979,34,836.12
980,91,754.27
981,12,811.62
982,79,440.66
983,3,501.04
984,3,631.1
985,21,873.73
986,4,345.47
987,67,152.43
988,55,306.23
989,62,408.32
990,57,946.72
991,7,932.55
992,90,753.34
993,92,826.46
994,54,429.57
995,67,227.08
996,11,582.58
997,43,105.83
998,4,815.89
999,12,266.87
1000,70,396.49
1001,83,948.12
1002,66,786.15
1003,9,814.78
1004,88,518.8
1005,27,975.8
1006,59,700.09
1007,50,101.35
1008,56,853.34
1009,51,281.78
1010,90,312.4
1011,73,725.64
1012,68,723.91
1013,62,632.99
1014,41,483.64
1015,15,441.66
1016,6,320.34
1017,76,658.76
1018,5,472.12
1019,39,914.81
1020,15,343.4
1021,20,400.43
1022,63,121.35
1023,66,929.22
1024,32,395.98
1025,24,860.9
1026,70,677.66
1027,32,722.89
1028,59,668.59
1029,20,241.27
1030,81,202.21
1031,45,571.15
1032,19,593.58
1033,44,143.1
1034,26,575.31
1035,35,131.41
1036,11,493.74
1037,21,458.21
1038,74,569.67
1039,97,325.71
1040,5,751.82
1041,51,545.13
1042,77,796.04
1043,38,525.13
1044,24,857.81
1045,51,934.36
1046,62,396.89
1047,28,547.04
1048,48,306.58
1049,42,913.98
1050,84,534.21
1051,74,609.5
1052,16,252.56
1053,22,492.06
1054,52,893.69
1055,25,444.51
1056,28,285.06
1057,62,911.52
1058,59,353.19
1059,13,974.3
1060,67,268.22
1061,86,919.47
1062,40,742.76
1063,86,739.19
1064,65,667.93
1065,56,888.1
1066,61,742.87
1067,18,569.61
1068,78,311.19
1069,28,907.03
1070,58,702.0
1071,12,928.91
1072,27,299.64
1073,43,858.72
1074,19,518.14
1075,97,961.19
1076,97,334.17
1077,79,720.77
1078,66,169.31
1079,10,700.25
1080,1,112.33
1081,93,488.76
1082,54,725.43
1083,19,835.65
1084,77,216.45
1085,99,477.86
1086,20,724.12
1087,44,660.15
1088,42,505.12
1089,77,621.78
1090,2,779.81
1091,11,617.77
1092,86,556.96
1093,15,242.06
1094,74,594.97
1095,73,432.99
1096,88,535.18
1097,10,150.54
1098,60,929.36
1099,30,451.86
1100,30,839.1
1101,19,455.15
1102,95,564.57
1103,4,513.79
1104,38,769.2
1105,92,658.79
1106,4,276.47
1107,88,276.31
1108,53,644.79
1109,8,208.08
1110,64,783.95
1111,61,685.2
1112,4,222.9
1113,42,693.41
1114,99,981.72
1115,11,544.02
1116,19,518.06
1117,88,485.98
1118,57,662.87
1119,34,501.33
1120,75,819.55
1121,93,168.15
1122,42,587.27
1123,92,581.37
1124,3,320.95
1125,97,400.67
1126,53,358.13
1127,83,909.92
1128,55,645.87
1129,39,284.67
1130,34,827.05
1131,70,499.98
1132,81,749.6
1133,72,392.46
1134,8,776.05
1135,32,848.22
1136,81,540.44
1137,35,634.41
1138,82,821.51
1139,21,866.15
1140,72,786.65
1141,84,574.99
1142,66,678.48
1143,20,912.39
1144,45,283.31
1145,29,137.1
1146,34,924.75
1147,31,473.99
1148,8,660.49
1149,87,261.6
1150,18,963.85
1151,75,637.49
1152,60,566.93
1153,45,524.18
1154,91,117.3
1155,81,812.31
1156,69,122.7
1157,64,294.98
1158,73,174.57
1159,10,419.55
1160,27,751.62
1161,77,896.36
1162,93,219.63
1163,45,127.08
1164,39,815.06
1165,58,639.1
1166,82,397.47
1167,36,670.28
1168,50,558.91
1169,2,303.87
1170,29,425.34
1171,11,260.35
1172,15,364.82
1173,60,141.47
1174,18,431.68
1175,16,336.85
1176,72,429.5
1177,47,717.64
1178,43,760.44
1179,53,964.62
1180,96,373.31
1181,30,923.24
1182,32,390.02
1183,73,151.25
1184,38,169.4
1185,34,737.04
1186,45,887.93
1187,96,359.84
1188,18,439.66
1189,61,920.63
1190,90,892.28
1191,25,469.15
1192,4,246.27
1193,88,775.64
1194,92,495.89
1195,67,301.17
1196,52,565.87
1197,95,432.22
1198,82,239.14
1199,9,777.34
1200,26,302.33
1201,28,877.54
1202,8,474.24
1203,53,181.43
1204,49,609.18
1205,6,996.84
1206,84,640.09
1207,7,692.08
1208,15,496.3
1209,11,957.6
1210,97,368.97
1211,84,370.91
1212,50,155.62
1213,12,476.62
1214,53,531.68
1215,65,692.85
1216,44,115.0
1217,43,569.38
1218,95,166.98
1219,18,577.31
1220,45,612.73
1221,41,289.37
1222,24,678.81
1223,2,394.74
1224,14,884.8
1225,56,531.41
1226,34,865.32
1227,48,425.24
1228,87,800.95
1229,66,738.06
1230,90,704.16
1231,36,100.53
1232,93,889.49
1233,44,116.11
1234,13,135.94
1235,40,301.63
1236,10,105.72
1237,3,703.55
1238,16,416.93
1239,51,182.31
1240,79,769.77
1241,20,365.7
1242,62,559.52
1243,2,274.96
1244,95,679.45
1245,75,551.2
1246,86,513.04
1247,17,900.7
1248,38,419.02
1249,40,982.74
1250,14,627.67
1251,93,993.63
1252,8,994.23
1253,73,275.57
1254,74,574.71
1255,55,156.32
1256,39,907.57
1257,95,907.4
1258,86,333.54
1259,40,706.26
1260,78,583.24
1261,57,883.7
1262,96,717.85
1263,7,294.5
1264,14,273.72
1265,81,950.8
1266,85,841.38
1267,72,556.72
1268,95,237.06
1269,41,919.41
1270,27,367.51
1271,98,901.25
1272,35,146.97
1273,76,759.31
1274,50,519.87
1275,86,962.02
1276,54,443.23
1277,83,784.05
1278,6,102.69
1279,83,923.36
1280,60,686.94
1281,39,108.42
1282,51,322.9
1283,29,874.74
1284,53,476.51
1285,26,810.02
1286,2,781.64
1287,100,593.71
1288,81,134.49
1289,14,412.19
1290,92,344.58
1291,42,721.29
1292,71,397.36
1293,18,686.63
1294,59,747.6
1295,81,760.25
1296,17,459.86
1297,61,710.83
1298,14,636.45
1299,71,501.34
1300,12,840.01
1301,77,174.99
1302,66,729.28
1303,51,275.35
1304,3,216.64
1305,90,739.78
1306,83,553.77
1307,41,958.13
1308,41,554.43
1309,49,557.65
1310,7,646.61
1311,98,572.14
1312,34,723.07
1313,100,579.81
1314,74,772.26
1315,68,517.65
1316,96,493.2
1317,32,974.35
1318,75,601.15
1319,84,893.43
1320,85,575.3
1321,84,556.46
1322,71,992.69
1323,76,531.74
1324,84,849.91
1325,19,520.71
1326,72,658.49
1327,59,839.0
1328,16,302.89
1329,66,123.94
1330,30,739.19
1331,93,672.59
1332,3,162.58
1333,68,675.28
1334,58,759.37
1335,30,379.62
1336,60,531.02
1337,14,219.55
1338,56,267.76
1339,47,928.56
1340,42,225.12
1341,53,389.78
1342,4,157.99
1343,93,331.03
1344,92,548.41
1345,86,540.15
1346,44,235.57
1347,75,807.79
1348,89,952.67
1349,68,921.8
1350,100,675.98
1351,94,359.9
1352,45,277.96
1353,95,130.47
1354,88,150.63
1355,5,718.79
1356,58,338.87
1357,3,499.44
1358,22,272.24
1359,85,943.62
1360,69,554.76
1361,42,594.21
1362,57,988.04
1363,9,158.0
1364,26,579.31
1365,6,965.04
1366,27,533.11
1367,24,910.26
1368,83,590.91
1369,34,465.14
1370,91,131.39
1371,9,426.91
1372,45,246.2
1373,3,367.4
1374,15,142.26
1375,73,228.31
1376,86,856.18
1377,8,416.93
1378,58,474.56
1379,41,318.12
1380,5,870.31
1381,99,562.62
1382,53,327.72
1383,60,423.43
1384,71,228.93
1385,47,590.81
1386,89,940.88
1387,95,431.09
1388,83,489.38
1389,30,957.41
1390,73,708.28
1391,90,621.13
1392,89,320.39
1393,84,566.52
1394,36,151.67
1395,15,383.47
1396,96,169.29
1397,57,119.42
1398,94,569.32
1399,37,466.96
1400,50,593.06
1401,19,531.58
1402,57,159.89
1403,18,891.91
1404,57,610.47
1405,91,273.71
1406,45,151.65
1407,31,492.0
1408,43,748.43
1409,43,305.21
1410,42,149.78
1411,96,734.59
1412,27,794.53
1413,61,883.07
1414,89,948.16
1415,34,596.1
1416,45,253.96
1417,12,527.34
1418,40,935.46
1419,9,913.33
1420,9,492.05
1421,95,275.99
1422,38,925.23
1423,25,290.54
1424,19,393.84
1425,28,766.53
1426,85,713.26
1427,42,696.49
1428,1,410.37
1429,8,489.57
1430,22,974.01
1431,61,898.98
1432,9,220.53
1433,23,280.52
1434,10,224.66
1435,2,754.38
1436,13,733.71
1437,67,808.46
1438,47,879.65
1439,34,247.38
1440,54,965.63
1441,69,926.29
1442,12,105.42
1443,85,226.96
1444,87,147.17
1445,76,438.02
1446,32,395.23
1447,60,790.21
1448,81,692.85
1449,14,607.8
1450,29,335.09
1451,5,398.67
1452,9,637.78
1453,100,325.52
1454,14,395.22
1455,64,880.41
1456,3,374.57
1457,14,332.78
1458,6,218.26
1459,40,956.68
1460,94,762.53
1461,43,269.21
1462,2,911.29
1463,100,261.13
1464,27,968.31
1465,21,982.48
1466,3,581.07
1467,63,865.06
1468,23,208.97
1469,11,342.52
1470,82,449.56
1471,39,796.5
1472,77,914.63
1473,51,533.86
1474,13,507.55
1475,96,115.71
1476,28,714.63
1477,73,186.82
1478,36,581.6
1479,48,223.22
1480,96,412.57
1481,69,621.76
1482,70,138.09
1483,13,457.57
1484,6,338.79
1485,3,282.36
1486,37,391.64
1487,77,954.84
1488,3,166.39
1489,15,171.69
1490,63,311.33
1491,95,691.88
1492,36,546.56
1493,89,265.81
1494,83,856.79
1495,77,346.3
1496,79,279.48
1497,61,360.18
1498,78,940.33
1499,65,393.22
1500,43,715.19
1501,64,124.46
1502,15,341.33
1503,84,196.65
1504,80,828.79
1505,7,194.65
1506,90,646.73
1507,11,460.13
1508,51,540.1
1509,28,798.89
1510,96,419.32
1511,11,477.62
1512,94,289.94
1513,63,305.23
1514,50,892.45
1515,4,802.37
1516,23,287.99
1517,72,145.49
1518,2,490.39
1519,42,664.64
1520,60,255.93
1521,72,475.65
1522,30,583.84
1523,3,361.29
1524,28,734.2
1525,35,428.86
1526,21,827.71
1527,90,569.22
1528,35,210.37
1529,88,642.11
1530,56,403.86
1531,79,791.73
1532,59,124.5
1533,62,305.37
1534,99,719.49
1535,71,534.32
1536,45,148.52
1537,40,251.99
1538,75,113.94
1539,6,149.21
1540,22,607.33
1541,52,177.44
1542,36,357.94
1543,26,160.82
1544,8,888.14
1545,29,243.22
1546,95,911.52
1547,38,664.62
1548,76,638.63
1549,53,884.72
1550,2,344.64
1551,90,100.88
1552,13,512.54
1553,68,178.47
1554,92,325.31
1555,16,415.22
1556,95,202.67
1557,84,503.22
1558,9,660.0
1559,3,154.64
1560,60,340.25
1561,4,437.83
1562,74,972.16
1563,29,644.08
1564,67,933.37
1565,84,214.9
1566,36,795.98
1567,35,386.83
1568,63,149.71
1569,40,935.96
1570,25,415.73
1571,67,173.76
1572,38,699.12
1573,14,930.53
1574,13,546.65
1575,75,404.43
1576,14,119.65
1577,44,355.52
1578,73,914.72
1579,4,337.64
1580,47,244.49
1581,25,280.93
1582,89,847.81
1583,40,159.83
1584,84,710.9
1585,28,931.5
1586,3,184.55
1587,89,365.59
1588,81,213.16
1589,95,605.06
1590,3,123.29
1591,15,934.7
1592,20,317.27
1593,84,846.48
1594,94,385.21
1595,76,547.45
1596,59,957.33
1597,64,147.56
1598,13,572.78
1599,24,746.25
1600,78,496.82
1601,7,138.68
1602,53,573.78
1603,39,574.51
1604,78,335.91
1605,9,791.54
1606,27,270.73
1607,38,339.66
1608,87,635.81
1609,49,118.29
1610,48,128.87
1611,86,842.12
1612,77,192.01
1613,19,295.84
1614,98,600.29
1615,77,636.28
1616,45,582.92
1617,96,311.24
1618,97,836.59
1619,38,851.64
1620,81,509.51
1621,88,648.05
1622,85,282.58
1623,60,231.06
1624,81,221.13
1625,70,275.11
1626,31,743.52
1627,1,629.6
1628,65,958.4
1629,38,388.16
1630,82,857.06
1631,54,714.37
1632,33,447.62
1633,98,659.5
1634,18,813.69
1635,69,646.25
1636,86,306.71
1637,25,128.62
1638,82,230.08
1639,28,679.4
1640,98,913.77
1641,13,799.29
1642,27,825.1
1643,22,443.34
1644,77,243.39
1645,53,971.62
1646,75,485.09
1647,28,533.8
1648,32,935.81
1649,14,433.5
1650,56,770.1
1651,97,213.4
1652,21,236.77
1653,43,494.75
1654,12,479.1
1655,39,996.1
1656,85,919.31
1657,51,572.13
1658,52,399.82
1659,55,314.65
1660,46,640.69
1661,32,984.81
1662,14,448.2
1663,48,582.64
