ItemID,Weight,Value
221,89,321.68
222,69,895.97
223,25,631.11
224,50,536.13
225,10,503.64
226,3,729.85
227,93,679.97
228,26,169.22
229,39,651.02
230,30,311.78
231,50,634.09
232,24,675.07
233,96,739.35
234,83,198.82
235,98,171.21
236,29,281.36
237,48,283.16
238,64,851.23
239,45,446.94
240,40,865.38
241,69,627.95
242,87,443.1
243,56,768.71
244,90,519.58
245,9,429.03
246,39,407.54
247,70,162.7
248,47,708.62
249,17,641.96
250,61,704.72
251,53,500.48
252,98,415.09
253,9,863.07
254,1,624.96
255,45,967.18
256,28,142.48
257,50,621.22
258,53,978.42
259,72,217.77
260,25,233.14
261,81,602.39
262,51,603.07
263,64,158.32
264,55,375.0
265,24,603.74
266,45,835.52
267,75,983.73
268,49,848.99
269,30,979.73
270,10,510.12
271,48,493.22
272,8,386.83
273,11,262.01
274,4,617.79
275,98,883.74
276,66,131.5
277,40,133.51
278,15,161.85
279,84,454.57
280,50,867.97
281,38,626.73
282,76,414.98
283,35,540.1
284,80,490.09
285,11,770.16
286,6,743.5
287,48,944.62
288,32,723.5
289,34,899.62
290,93,696.63
291,76,648.51
292,77,774.31
293,90,599.42
294,64,924.99
295,59,488.55
296,17,833.9
297,76,280.76
298,29,266.52
299,35,570.34
300,79,708.93
301,51,242.81
302,34,612.11
303,95,487.36
304,67,666.38
305,69,492.54
306,18,655.59
307,98,880.68
308,66,855.01
309,72,971.72
310,7,237.59
311,1,656.1
312,74,804.33
313,40,231.1
314,2,189.2
315,11,127.32
316,57,530.95
317,12,439.0
318,81,875.1
319,14,742.06
320,65,961.27
321,3,718.06
322,32,350.72
323,5,177.25
324,4,758.29
325,63,967.8
326,30,365.06
327,12,709.9
328,86,447.37
329,23,285.07
330,1,287.53
331,99,622.56
332,49,987.76
333,66,888.4
334,30,346.52
335,1,495.92
336,85,362.24
337,16,862.84
338,80,759.3
339,91,195.01
340,6,182.27
341,80,538.06
342,18,602.85
343,28,251.3
344,87,227.57
345,58,381.1
346,6,135.92
347,44,597.08
348,41,994.59
349,57,923.24
350,77,290.38
351,53,766.02
352,72,682.73
353,16,792.01
354,94,367.24
355,77,315.73
356,26,602.85
357,87,145.56
358,78,628.56
359,53,548.35
360,10,393.24
361,57,715.2
362,15,491.51
363,26,679.64
364,45,182.52
365,91,661.76
366,54,265.78
367,54,438.6
368,79,416.95
369,71,601.06
370,30,400.41
371,77,645.65
372,35,623.76
373,78,806.96
374,60,994.14
375,71,640.13
376,51,539.96
377,91,733.85
378,92,334.44
379,96,231.03
380,47,594.15
381,11,481.95
382,66,721.3
383,7,146.23
384,69,990.67
385,90,778.95
386,41,420.5
387,99,420.56
388,27,590.35
389,77,134.72
390,61,275.81
391,11,444.86
392,88,273.64
393,22,599.0
394,23,266.45
395,75,464.53
396,15,854.66
397,91,421.6
398,94,351.4
399,13,741.81
400,83,757.77
401,98,456.64
402,36,415.63
403,2,823.22
404,86,518.92
405,51,160.89
406,15,447.51
407,27,305.99
408,15,740.7
409,78,715.32
410,85,506.49
411,94,600.41
412,66,628.79
413,69,137.7
414,24,340.09
415,63,516.71
416,4,899.97
417,86,823.17
418,3,938.93
419,84,786.67
420,13,264.85
421,93,600.35
422,100,447.68
423,41,341.41
424,53,184.84
425,78,998.5
426,14,231.24
427,35,102.23
428,48,682.73
429,3,823.88
430,44,561.26
431,11,297.18
432,62,717.24
433,92,346.64
434,64,455.94
435,56,551.27
436,43,346.28
437,95,194.79
438,98,963.89
439,13,524.27
440,20,412.52
441,13,205.32
442,98,464.02
443,99,611.66
444,18,350.43
445,5,912.22
446,19,199.63
447,19,864.68
448,5,128.95
449,27,356.8
450,72,582.64
451,36,607.11
452,11,462.34
453,51,765.66
454,47,635.38
455,14,656.07
456,18,493.81
457,7,553.53
458,78,152.21
459,60,254.62
460,67,351.81
461,83,198.26
462,94,874.74
463,29,902.07
464,18,211.0
465,1,482.63
466,2,306.89
467,63,531.95
468,72,457.81
469,18,701.78
470,57,522.73
471,51,366.18
472,26,759.81
473,36,852.63
474,46,663.51
475,9,996.39
476,42,961.51
477,52,541.71
478,71,862.2
479,26,672.9
480,8,669.82
481,100,222.82
482,30,187.49
483,97,248.36
484,89,804.69
485,39,324.01
486,82,914.85
487,71,160.36
488,41,980.35
489,74,201.5
490,15,496.11
491,9,906.76
492,56,646.84
493,50,182.04
494,5,179.94
495,96,607.55
496,65,657.2
497,47,355.01
498,58,988.37
499,59,590.17
500,3,799.13
501,15,718.47
502,97,678.01
503,67,958.62
504,33,469.41
505,85,335.52
506,9,769.47
507,19,731.77
508,25,594.88
509,29,214.96
510,69,963.57
511,3,481.58
512,85,679.41
513,72,753.95
514,27,118.5
515,81,518.19
516,71,218.38
517,5,444.51
518,1,309.43
519,61,508.76
520,66,138.11
521,80,486.17
522,8,765.46
523,69,309.36
524,39,449.4
525,68,484.92
526,16,121.58
527,18,584.54
528,30,663.54
529,26,664.17
530,47,517.17
531,3,968.88
532,98,703.48
533,79,439.65
534,46,430.93
535,83,482.0
536,80,267.62
537,86,887.46
538,46,991.85
539,59,749.6
540,20,343.36
541,25,549.8
542,85,444.94
543,89,515.61
544,57,410.14
545,2,532.22
546,56,351.09
547,90,650.5
548,85,370.1
549,70,143.27
550,7,103.26
551,24,382.63
552,61,647.9
553,17,381.74
554,53,655.25
555,70,365.38
556,76,760.32
557,37,161.52
558,85,607.62
559,43,717.7
560,79,388.91
561,41,559.93
562,29,897.94
563,20,217.4
564,94,242.45
565,1,668.62
566,42,295.7
567,32,926.83
568,66,395.68
569,75,963.56
570,58,242.54
571,53,715.13
572,26,335.97
573,2,888.27
574,52,918.69
575,26,140.62
576,24,333.98
577,67,712.41
578,43,407.37
579,75,398.9
580,8,599.14
581,5,628.83
582,11,301.08
583,99,163.29
584,65,653.06
585,24,444.11
586,62,408.41
587,97,213.76
588,48,852.6
589,77,920.73
590,70,965.26
591,72,328.04
592,45,705.89
593,97,528.2
594,35,458.02
595,8,934.94
596,3,465.99
597,17,669.12
598,39,719.75
599,42,309.33
600,87,246.52
601,47,338.79
602,99,897.53
603,76,539.04
604,99,275.21
605,92,199.5
606,46,712.67
607,97,210.41
608,19,927.49
609,1,482.76
610,34,372.89
611,31,684.88
612,38,857.48
613,53,538.92
614,1,556.75
615,74,802.19
616,56,351.39
617,21,990.55
618,69,824.52
619,30,435.3
620,55,894.39
621,71,272.19
622,64,354.05
623,84,459.89
624,63,751.5
625,100,239.08
626,37,357.85
627,84,820.9
628,22,832.97
629,54,300.1
630,64,221.28
631,4,643.91
632,10,530.19
633,66,356.4
634,98,707.21
635,55,624.25
636,63,296.17
637,47,647.9
638,81,877.69
639,63,589.63
640,21,747.74
641,2,959.66
642,32,385.78
643,25,338.21
644,55,798.39
645,30,631.2
646,21,611.61
647,25,870.92
648,57,234.06
649,18,223.32
650,24,745.7
651,62,297.85
652,65,238.66
653,5,684.47
654,65,415.03
655,54,390.94
656,29,841.19
657,36,827.52
658,76,127.05
659,74,752.19
660,98,482.59
661,27,449.54
662,96,236.37
663,71,931.45
664,54,736.91
665,88,130.82
666,97,532.43
667,12,356.74
668,90,264.41
669,13,881.89
670,5,867.49
671,90,937.33
672,24,755.4
673,61,542.05
674,88,228.82
675,78,768.63
676,13,804.01
677,83,283.28
678,47,437.09
679,5,103.62
680,82,755.82
681,23,434.29
682,33,146.42
683,25,383.46
684,70,653.86
685,16,222.62
686,79,130.3
687,83,746.8
688,99,897.29
689,65,140.76
690,58,190.75
691,37,108.24
692,5,613.35
693,58,607.25
694,6,404.11
695,13,156.29
696,71,882.2
697,5,374.38
698,47,789.52
699,50,852.57
700,49,552.87
701,15,527.78
702,77,288.27
703,78,882.41
704,58,859.48
705,67,310.77
706,43,397.5
707,50,854.0
708,30,889.82
709,93,914.39
710,73,885.68
711,10,588.76
712,84,601.79
713,17,657.7
714,10,631.2
715,38,909.84
716,58,434.55
717,55,839.65
718,67,167.54
719,40,555.14
720,73,805.91
721,50,342.45
722,1,188.67
723,53,969.43
724,37,419.71
725,61,678.53
726,20,234.42
727,30,763.54
728,25,533.33
729,18,369.69
730,58,673.17
731,65,553.89
732,16,804.96
733,10,448.41
734,76,260.27
735,61,314.36
736,23,387.0
737,48,154.45
738,41,352.74
739,33,804.55
740,30,826.74
741,29,460.83
742,92,362.19
743,66,488.71
744,58,752.86
745,9,851.53
746,39,983.04
747,42,786.85
748,70,610.55
749,62,233.22
750,50,435.53
751,14,972.52
752,27,887.99
753,43,124.24
754,68,955.59
755,97,323.69
756,25,652.4
757,32,398.51
758,50,969.89
759,47,676.62
760,55,510.74
761,72,177.36
762,35,757.53
763,24,495.2
764,35,269.91
765,18,909.06
766,77,414.75
767,87,199.55
768,69,489.43
769,85,882.48
770,42,692.67
771,40,437.22
772,2,953.27
773,66,123.28
774,62,831.05
775,54,474.62
776,52,636.83
777,16,876.68
778,55,351.59
779,10,571.06
780,68,839.23
781,7,948.03
782,23,641.31
783,42,926.23
784,58,541.77
785,91,432.93
786,91,532.82
787,25,819.87
788,48,897.6
789,30,959.41
790,23,350.57
791,31,702.15
792,93,664.5
793,31,494.9
794,6,807.75
795,93,575.12
796,39,293.77
797,55,520.21
798,96,327.85
799,20,769.43
800,13,634.47
801,31,310.36
802,80,189.24
803,49,469.77
804,34,829.31
805,46,414.51
806,36,267.1
807,61,557.8
808,73,305.61
809,43,192.38
810,89,275.16
811,100,720.01
812,96,857.6
813,92,849.14
814,79,652.22
815,13,695.61
816,83,728.05
817,30,537.12
818,52,183.33
819,62,894.55
820,24,641.48
821,69,758.67
822,79,873.98
823,93,993.63
824,25,742.95
825,66,696.71
826,85,219.54
827,13,350.76
828,3,926.88
829,68,197.91
830,60,964.16
831,30,652.25
832,36,336.49
833,69,731.23
834,74,342.6
835,51,309.88
836,62,930.78
837,94,203.32
838,40,141.11
839,87,578.35
840,3,577.94
841,32,677.4
842,79,171.45
843,87,879.78
844,60,760.38
845,33,158.8
846,77,399.62
847,22,316.43
848,52,730.0
849,39,574.06
850,55,866.98
851,97,152.41
852,77,289.12
853,60,173.12
854,44,227.07
855,28,328.73
856,3,891.79
857,51,403.58
858,42,589.93
859,23,380.49
860,85,960.15
861,48,810.71
862,12,675.16
863,20,408.21
864,62,657.92
865,82,921.17
866,62,756.45
867,60,574.91
868,60,688.85
869,20,823.96
870,15,193.23
871,83,181.34
872,25,640.39
873,11,311.85
874,67,264.05
875,88,344.96
876,15,273.93
877,100,632.79
878,32,396.84
879,76,740.77
880,4,424.76
881,93,305.45
882,6,630.6
883,62,172.1
884,78,804.38
885,79,960.84
886,27,724.66
887,9,976.39
888,83,901.01
889,19,273.01
890,7,163.94
891,10,834.04
892,77,872.15
893,22,254.12
894,86,279.36
895,34,836.07
896,95,120.08
897,46,890.26
898,33,106.93
899,65,903.99
900,7,459.26
901,1,464.88
902,80,963.97
903,42,587.4
904,43,933.63
905,45,477.21
906,26,812.26
907,56,875.86
908,37,432.03
909,83,398.77
910,28,852.24
911,18,819.29
912,28,260.61
913,62,910.52
914,59,228.1
915,73,721.91
916,78,338.52
917,64,780.02
918,15,554.71
919,36,685.77
920,7,693.44
921,60,773.53
922,14,717.09
923,98,313.35
924,59,244.85
925,94,491.89
926,2,514.59
927,17,983.9
928,83,941.17
929,92,268.68
930,18,318.03
931,57,494.43
932,17,525.91
933,57,700.53
934,69,219.35
935,94,595.72
936,32,392.88
937,79,181.06
938,49,113.09
939,79,519.97
940,83,467.39
941,87,136.7
942,43,816.17
943,23,990.74
944,59,158.82
945,55,975.68
946,83,339.19
947,81,286.5
948,45,689.59
949,13,866.48
950,70,686.19
951,26,473.07
952,2,428.85
953,49,896.99
954,22,839.53
955,51,570.49
956,58,841.28
957,67,940.9
958,88,238.74
959,100,105.79
960,45,720.94
961,35,678.4
962,34,598.32
963,83,962.66
964,61,286.45
965,41,292.48
966,5,638.93
967,90,663.15
968,68,281.95
969,98,584.39
970,17,168.54
971,32,747.28
972,46,958.98
973,58,922.64
974,50,693.54
975,1,960.44
976,100,292.89
977,6,715.08
978,3,646.5
979,44,270.0
980,66,314.99
981,61,141.51
982,34,267.94
983,31,394.38
984,30,942.35
985,30,638.9
986,49,304.33
987,29,366.93
988,82,936.74
989,50,771.7
990,16,727.68
991,53,884.93
992,76,838.59
993,79,277.25
994,86,191.97
995,24,593.88
996,41,761.27
997,49,319.1
998,36,362.4
999,42,613.86
1000,54,520.55
1001,40,946.9
1002,10,563.06
1003,1,946.61
1004,16,828.22
1005,75,208.19
1006,73,250.6
1007,28,155.67
1008,97,723.56
1009,5,875.75
1010,19,840.29
1011,76,194.75
1012,43,788.79
1013,51,462.42
1014,31,720.58
1015,28,523.5
1016,71,825.68
1017,13,221.01
1018,8,960.19
1019,16,894.86
1020,78,771.74
1021,74,296.74
1022,6,294.99
1023,13,895.38
1024,78,549.84
1025,79,161.86
1026,45,457.36
1027,98,575.63
1028,64,944.15
1029,94,276.33
1030,5,496.28
1031,90,294.35
1032,12,152.0
1033,86,487.31
1034,78,987.27
1035,32,262.44
1036,23,107.64
1037,48,779.87
1038,50,755.68
1039,6,708.45
1040,37,450.11
1041,64,552.96
1042,99,355.64
1043,67,481.42
1044,1,418.62
1045,38,658.82
1046,53,115.28
1047,37,857.49
1048,79,582.9
1049,100,899.89
1050,88,508.78
1051,6,511.63
1052,29,984.66
1053,10,549.55
1054,98,278.47
1055,31,355.8
1056,79,425.72
1057,47,640.02
1058,16,109.53
1059,63,205.98
1060,35,675.66
1061,46,131.24
1062,53,967.45
1063,3,160.83
1064,48,534.1
1065,69,853.07
1066,53,553.56
1067,14,716.55
1068,6,219.6
1069,17,867.33
1070,35,303.09
1071,80,531.22
1072,41,351.31
1073,84,694.57
1074,41,576.92
1075,41,859.61
1076,56,191.56
1077,61,905.13
1078,31,709.11
1079,21,700.8
1080,35,735.53
1081,93,935.3
1082,79,488.77
1083,3,412.46
1084,4,575.85
1085,20,441.24
1086,88,443.07
1087,70,263.36
1088,84,228.64
1089,23,896.14
1090,88,397.59
1091,38,142.89
1092,71,104.46
1093,20,690.5
1094,30,101.29
1095,69,244.84
1096,13,510.59
1097,11,487.28
1098,21,173.84
1099,14,232.97
1100,59,320.77
1101,82,126.61
1102,26,202.74
1103,43,339.4
1104,89,324.98
1105,58,895.57
1106,39,178.25
1107,58,623.48
1108,30,775.52
1109,42,573.02
1110,90,945.46
1111,76,440.92
1112,42,380.2
1113,7,950.2
1114,8,455.98
1115,55,348.16
1116,58,846.83
1117,1,125.56
1118,30,377.65
1119,57,586.44
1120,79,184.33
1121,79,549.13
1122,50,116.56
1123,53,426.3
1124,68,553.72
1125,60,819.7
1126,32,131.61
1127,51,170.8
1128,2,898.27
1129,1,116.48
1130,71,702.44
1131,67,520.46
1132,93,659.88
1133,19,765.21
1134,11,455.33
1135,39,528.21
1136,83,721.07
1137,96,404.03
1138,37,332.31
1139,19,744.55
1140,52,364.88
1141,98,121.91
1142,83,543.26
1143,15,188.58
1144,89,789.57
1145,43,733.64
1146,1,951.48
1147,34,759.16
1148,46,174.22
1149,42,743.29
1150,3,452.62
1151,33,981.37
1152,88,792.55
1153,61,999.4
1154,44,442.22
1155,33,806.55
1156,46,784.64
1157,55,510.32
1158,26,393.84
1159,13,814.55
1160,47,797.79
1161,57,425.9
1162,96,376.89
1163,76,357.54
1164,73,858.56
1165,84,995.57
1166,26,600.24
1167,85,459.11
1168,67,614.05
1169,92,707.21
1170,17,206.1
1171,55,730.75
1172,92,501.39
1173,11,549.39
1174,18,920.69
1175,18,787.0
1176,38,747.27
1177,18,474.19
1178,77,550.32
1179,100,433.71
1180,10,178.87
1181,8,295.63
1182,24,906.55
1183,24,632.96
1184,61,725.03
1185,45,972.89
1186,100,978.41
1187,1,362.29
1188,79,748.72
1189,43,215.3
1190,38,673.48
1191,12,757.66
1192,77,481.56
1193,49,947.81
1194,71,483.87
1195,22,971.68
1196,21,863.7
1197,78,123.56
1198,32,950.91
1199,49,898.51
1200,47,272.73
1201,46,568.28
1202,1,153.16
1203,28,984.6
1204,31,165.84
1205,99,519.05
1206,23,390.0
1207,41,119.37
1208,41,527.99
1209,28,716.27
1210,61,778.14
1211,38,337.48
1212,8,587.4
1213,64,344.22
1214,7,433.68
1215,63,245.4
1216,20,410.39
1217,7,405.25
1218,54,318.33
1219,71,560.96
1220,83,604.82
1221,81,526.39
1222,55,574.62
1223,18,795.19
1224,55,242.08
1225,7,209.33
1226,4,966.85
1227,29,562.89
1228,56,598.5
1229,95,848.66
1230,66,820.92
1231,83,527.53
1232,15,684.39
1233,24,450.84
1234,72,403.34
1235,93,878.16
1236,50,875.7
1237,52,993.39
1238,23,844.29
1239,48,564.17
1240,34,112.92
1241,91,578.04
1242,22,207.88
1243,47,551.32
1244,17,471.66
1245,83,133.13
1246,27,566.32
1247,82,166.87
1248,89,974.49
1249,7,584.4
1250,70,235.64
1251,63,991.49
1252,66,449.52
1253,87,931.84
1254,30,493.24
1255,75,517.11
1256,3,781.87
1257,31,134.73
1258,42,425.28
1259,45,949.83
1260,40,667.13
1261,39,279.86
1262,76,968.93
1263,26,221.29
1264,62,493.01
1265,40,524.17
1266,49,931.13
1267,33,589.76
1268,41,775.01
1269,90,509.78
1270,48,986.36
1271,82,481.17
1272,100,384.41
1273,96,119.08
1274,34,813.95
1275,93,240.55
1276,63,524.4
1277,4,462.98
1278,21,228.12
1279,57,814.17
1280,51,478.21
1281,11,569.2
1282,58,802.07
1283,56,731.8
1284,40,746.76
1285,80,870.33
1286,64,462.34
1287,19,495.22
1288,5,358.08
1289,63,672.68
1290,42,205.28
1291,60,293.44
1292,21,863.86
1293,43,495.81
1294,57,713.31
1295,48,679.37
1296,27,694.34
1297,48,135.37
1298,98,824.78
1299,2,625.16
1300,5,426.21
1301,54,749.91
1302,65,778.3
1303,44,395.91
1304,72,803.33
1305,95,446.8
1306,85,812.76
1307,22,606.43
1308,17,775.58
1309,18,822.6
1310,10,870.89
1311,84,941.56
1312,72,888.47
1313,61,515.29
1314,79,191.53
1315,6,214.26
1316,19,366.42
1317,32,693.98
1318,13,830.68
1319,83,877.88
1320,24,275.34
1321,92,552.22
1322,25,650.19
1323,4,604.38
1324,46,815.09
1325,62,963.37
1326,4,823.43
1327,100,226.32
1328,41,997.65
1329,35,100.89
1330,96,204.41
1331,9,402.58
1332,29,218.28
1333,86,270.95
1334,1,153.74
1335,25,336.6
1336,12,636.86
1337,60,551.21
1338,87,707.6
1339,13,742.23
1340,79,960.49
1341,54,420.73
1342,82,633.42
1343,75,298.76
1344,56,872.04
1345,74,446.34
1346,91,811.01
1347,69,888.83
1348,29,992.73
1349,61,896.29
1350,46,407.71
1351,5,492.12
1352,49,689.03
1353,55,817.39
1354,94,458.1
1355,87,745.03
1356,37,974.36
1357,45,391.79
1358,55,255.38
1359,16,201.65
1360,51,383.25
1361,43,334.43
1362,43,607.65
1363,100,696.38
1364,86,454.93
1365,20,439.22
1366,77,348.37
1367,61,827.24
1368,82,838.95
1369,88,104.22
1370,61,573.54
1371,39,387.46
1372,92,789.07
1373,32,722.77
1374,21,298.69
1375,74,587.25
1376,80,880.74
1377,9,793.95
1378,97,315.48
1379,15,411.76
1380,55,588.99
1381,68,771.22
1382,81,872.27
1383,79,551.0
1384,96,169.86
1385,13,859.2
1386,94,149.12
1387,76,654.61
1388,71,327.9
1389,15,459.37
1390,99,642.1
1391,79,215.89
1392,40,204.8
1393,27,413.34
1394,94,650.52
1395,90,924.85
1396,10,760.94
1397,73,417.68
1398,81,146.62
1399,20,973.25
1400,68,176.23
1401,36,544.43
1402,40,787.26
1403,60,301.34
1404,1,825.82
1405,69,206.95
1406,61,799.67
1407,34,655.16
1408,4,855.44
1409,96,294.36
1410,49,169.83
1411,7,207.97
1412,56,312.01
1413,34,165.44
1414,77,947.31
1415,49,319.78
1416,1,335.25
1417,21,833.26
1418,30,491.72
1419,41,521.02
1420,52,901.96
1421,83,242.23
1422,35,419.07
1423,87,542.08
1424,41,551.75
1425,25,222.94
1426,23,992.32
1427,96,997.71
1428,3,762.02
1429,8,156.99
1430,59,958.57
1431,56,753.45
1432,33,360.27
1433,52,842.98
1434,58,871.1
1435,51,931.95
1436,77,487.3
1437,40,640.28
1438,17,616.18
1439,91,195.34
1440,20,925.49
1441,64,912.88
1442,12,929.17
1443,70,781.84
1444,40,358.92
1445,88,666.1
1446,44,756.56
1447,51,538.51
1448,98,877.12
1449,19,911.26
1450,74,875.35
1451,8,356.62
1452,91,504.35
1453,45,249.77
1454,33,702.84
1455,50,861.48
1456,19,891.09
1457,69,305.68
1458,2,248.18
1459,63,742.67
1460,27,755.71
1461,58,279.21
1462,9,685.39
1463,52,977.59
1464,100,183.66
1465,32,491.57
1466,58,830.2
1467,1,886.32
1468,55,703.19
1469,11,268.63
1470,51,841.32
1471,23,447.8
1472,44,419.7
1473,28,469.99
1474,15,180.11
1475,85,941.51
1476,81,493.17
1477,50,512.93
1478,36,377.46
1479,25,954.15
1480,91,955.15
1481,22,362.39
1482,3,934.36
1483,88,109.37
1484,97,232.8
1485,84,856.5
1486,40,186.17
1487,4,810.22
1488,6,560.92
1489,80,119.94
1490,69,162.68
1491,53,200.01
1492,15,260.09
1493,53,494.26
1494,71,413.06
1495,69,992.21
1496,78,358.12
1497,88,646.57
1498,90,238.62
1499,89,259.02
1500,43,708.88
1501,23,416.39
1502,52,906.26
1503,47,899.59
1504,90,922.65
1505,42,903.39
1506,29,312.96
1507,19,859.96
1508,53,383.21
1509,80,124.35
1510,37,922.43
1511,29,599.66
1512,92,430.93
1513,55,757.41
1514,30,611.39
1515,73,582.85
1516,6,966.19
1517,32,112.09
1518,94,151.68
1519,4,509.87
1520,86,927.38
1521,98,652.59
1522,50,931.55
1523,88,667.39
1524,91,951.9
1525,77,136.67
1526,100,855.11
1527,60,425.78
1528,95,643.4
1529,1,542.18
1530,64,507.61
1531,47,933.68
1532,31,590.19
1533,60,154.51
1534,15,758.29
1535,18,720.35
1536,14,596.17
1537,70,390.09
1538,72,464.2
1539,80,240.47
1540,43,106.52
1541,96,223.02
1542,86,708.74
1543,44,417.47
1544,59,923.26
1545,45,630.74
1546,47,509.67
1547,38,240.8
1548,49,335.42
1549,23,299.66
1550,11,767.43
1551,44,657.62
1552,84,463.3
1553,65,927.78
1554,16,650.77
1555,37,212.61
1556,59,561.96
1557,78,139.06
1558,26,555.88
1559,39,665.0
1560,43,127.94
1561,15,609.47
1562,50,573.74
1563,13,556.31
1564,90,192.9
1565,30,915.71
1566,96,237.47
1567,15,212.24
1568,7,456.97
1569,43,215.19
1570,34,907.59
1571,21,717.09
1572,53,793.85
1573,30,153.15
1574,71,716.32
1575,12,142.93
1576,72,642.8
1577,64,664.28
1578,47,775.04
1579,100,204.85
1580,24,752.95
1581,34,355.37
1582,62,782.39
1583,40,894.89
1584,70,599.35
1585,11,630.43
1586,83,263.81
1587,51,622.41
1588,80,823.06
1589,51,227.3
1590,8,887.7
1591,99,114.08
1592,20,367.33
1593,1,591.5
1594,1,344.0
1595,34,151.75
1596,33,512.68
1597,87,688.09
1598,87,802.68
1599,100,634.74
1600,68,922.02
1601,8,699.41
1602,29,391.67
1603,20,925.3
1604,11,195.69
1605,7,690.24
1606,37,747.3
1607,5,897.41
1608,86,293.92
1609,78,738.73
1610,90,985.48
1611,31,348.03
1612,43,710.33
1613,59,257.62
1614,15,432.14
1615,29,308.8
1616,66,962.43
1617,36,454.63
1618,49,382.18
1619,38,892.35
1620,93,388.43
1621,100,178.9
1622,88,608.42
1623,94,722.89
1624,48,626.94
1625,47,392.64
1626,41,740.89
1627,86,326.13
1628,80,613.19
1629,23,266.73
1630,19,776.73
1631,39,878.29
1632,91,852.63
1633,43,601.51
1634,28,848.94
1635,24,875.62
1636,29,319.76
1637,71,851.43
1638,7,194.07
1639,6,509.55
1640,47,142.38
1641,51,861.01
1642,15,928.64
1643,85,895.09
1644,35,628.2
1645,55,484.8
1646,34,210.89
1647,15,255.16
1648,93,292.23
1649,80,834.2
1650,92,246.12
1651,76,285.67
1652,58,289.89
1653,69,832.87
1654,22,221.54
1655,55,621.22
1656,89,980.35
1657,34,941.82
1658,74,957.66
1659,51,317.13
1660,3,875.67
1661,100,543.26
1662,5,200.22
1663,72,726.86
